  
 Model:
  LAYER     H(km)     Vp(km/s)     Vs(km/s)  Density     QA(inv)     QB(inv)
  118   0.279E+00 -0.142E+00 -0.109E-03  0.199E-02  0.221E-03
  119   0.275E+00 -0.140E+00 -0.109E-03  0.193E-02  0.217E-03
  120   0.271E+00 -0.139E+00 -0.109E-03  0.188E-02  0.212E-03
  121   0.267E+00 -0.138E+00 -0.109E-03  0.183E-02  0.208E-03
  122   0.263E+00 -0.137E+00 -0.109E-03  0.177E-02  0.204E-03
  123   0.259E+00 -0.136E+00 -0.109E-03  0.172E-02  0.200E-03
  124   0.255E+00 -0.135E+00 -0.109E-03  0.168E-02  0.196E-03
  125   0.251E+00 -0.134E+00 -0.109E-03  0.163E-02  0.192E-03
  126   0.247E+00 -0.133E+00 -0.109E-03  0.158E-02  0.188E-03
  127   0.244E+00 -0.132E+00 -0.109E-03  0.154E-02  0.184E-03
  128   0.240E+00 -0.131E+00 -0.109E-03  0.149E-02  0.181E-03
  129   0.236E+00 -0.130E+00 -0.109E-03  0.145E-02  0.177E-03
  130   0.232E+00 -0.129E+00 -0.109E-03  0.141E-02  0.173E-03
  131   0.229E+00 -0.128E+00 -0.764E-04  0.138E-02  0.182E-03
  132   0.225E+00 -0.127E+00 -0.440E-04  0.135E-02  0.190E-03
  133   0.222E+00 -0.126E+00 -0.440E-04  0.131E-02  0.185E-03
  134   0.218E+00 -0.124E+00 -0.440E-04  0.127E-02  0.180E-03
  135   0.215E+00 -0.123E+00 -0.440E-04  0.123E-02  0.175E-03
  136   0.212E+00 -0.121E+00 -0.440E-04  0.120E-02  0.171E-03
  137   0.208E+00 -0.120E+00 -0.440E-04  0.116E-02  0.166E-03
  138   0.205E+00 -0.118E+00 -0.440E-04  0.113E-02  0.162E-03
  139   0.202E+00 -0.117E+00 -0.440E-04  0.109E-02  0.157E-03
  140   0.199E+00 -0.116E+00 -0.440E-04  0.106E-02  0.153E-03
  141   0.195E+00 -0.114E+00 -0.440E-04  0.103E-02  0.149E-03
  142   0.192E+00 -0.113E+00 -0.440E-04  0.996E-03  0.145E-03
  143   0.189E+00 -0.112E+00 -0.440E-04  0.966E-03  0.142E-03
  144   0.186E+00 -0.111E+00 -0.440E-04  0.936E-03  0.138E-03
  145   0.183E+00 -0.109E+00 -0.440E-04  0.908E-03  0.134E-03
  146   0.180E+00 -0.108E+00 -0.440E-04  0.880E-03  0.131E-03
  147   0.177E+00 -0.107E+00 -0.440E-04  0.852E-03  0.127E-03
  148   0.174E+00 -0.106E+00 -0.440E-04  0.826E-03  0.124E-03
  149   0.172E+00 -0.105E+00 -0.440E-04  0.800E-03  0.121E-03
  150   0.169E+00 -0.104E+00 -0.440E-04  0.775E-03  0.118E-03
  151   0.166E+00 -0.103E+00 -0.440E-04  0.750E-03  0.115E-03
  152   0.163E+00 -0.101E+00 -0.440E-04  0.727E-03  0.112E-03
  153   0.160E+00 -0.100E+00 -0.440E-04  0.704E-03  0.109E-03
  154   0.158E+00 -0.993E-01 -0.440E-04  0.681E-03  0.106E-03
  155   0.155E+00 -0.983E-01 -0.440E-04  0.659E-03  0.103E-03
  156   0.152E+00 -0.973E-01 -0.286E-04  0.644E-03  0.106E-03
  157   0.150E+00 -0.961E-01 -0.136E-04  0.629E-03  0.108E-03
  158   0.147E+00 -0.947E-01 -0.136E-04  0.608E-03  0.104E-03
  159   0.145E+00 -0.934E-01 -0.136E-04  0.589E-03  0.101E-03
  160   0.142E+00 -0.920E-01 -0.136E-04  0.570E-03  0.981E-04
  161   0.140E+00 -0.907E-01 -0.136E-04  0.551E-03  0.951E-04
  162   0.138E+00 -0.895E-01 -0.136E-04  0.533E-03  0.922E-04
  163   0.135E+00 -0.882E-01 -0.136E-04  0.516E-03  0.894E-04
  164   0.133E+00 -0.870E-01 -0.136E-04  0.499E-03  0.867E-04
  165   0.131E+00 -0.857E-01 -0.136E-04  0.483E-03  0.841E-04
  166   0.129E+00 -0.845E-01 -0.136E-04  0.467E-03  0.815E-04
  167   0.127E+00 -0.834E-01 -0.136E-04  0.452E-03  0.791E-04
  168   0.124E+00 -0.822E-01 -0.136E-04  0.437E-03  0.767E-04
  169   0.122E+00 -0.811E-01 -0.136E-04  0.423E-03  0.743E-04
  170   0.120E+00 -0.799E-01 -0.136E-04  0.409E-03  0.721E-04
  171   0.118E+00 -0.788E-01 -0.136E-04  0.395E-03  0.699E-04
  172   0.116E+00 -0.778E-01 -0.136E-04  0.382E-03  0.678E-04
  173   0.114E+00 -0.767E-01 -0.136E-04  0.369E-03  0.657E-04
  174   0.112E+00 -0.757E-01 -0.136E-04  0.357E-03  0.637E-04
  175   0.110E+00 -0.746E-01 -0.136E-04  0.345E-03  0.618E-04
  176   0.108E+00 -0.736E-01 -0.136E-04  0.334E-03  0.600E-04
  177   0.106E+00 -0.726E-01 -0.136E-04  0.322E-03  0.581E-04
  178   0.104E+00 -0.717E-01 -0.136E-04  0.312E-03  0.564E-04
  179   0.103E+00 -0.707E-01 -0.136E-04  0.301E-03  0.547E-04
  180   0.101E+00 -0.698E-01 -0.136E-04  0.291E-03  0.530E-04
  181   0.990E-01 -0.688E-01 -0.672E-05  0.283E-03  0.535E-04
  182   0.973E-01 -0.678E-01  0.000E+00  0.276E-03  0.538E-04
  183   0.956E-01 -0.667E-01  0.000E+00  0.267E-03  0.520E-04
  184   0.940E-01 -0.655E-01  0.000E+00  0.258E-03  0.502E-04
  185   0.924E-01 -0.644E-01  0.000E+00  0.249E-03  0.485E-04
  186   0.908E-01 -0.633E-01  0.000E+00  0.241E-03  0.469E-04
  187   0.893E-01 -0.622E-01  0.000E+00  0.233E-03  0.453E-04
  188   0.878E-01 -0.612E-01  0.000E+00  0.225E-03  0.438E-04
  189   0.863E-01 -0.601E-01  0.000E+00  0.217E-03  0.423E-04
  190   0.848E-01 -0.591E-01  0.000E+00  0.210E-03  0.409E-04
  191   0.834E-01 -0.581E-01  0.000E+00  0.203E-03  0.395E-04
  192   0.819E-01 -0.571E-01  0.000E+00  0.196E-03  0.382E-04
  193   0.805E-01 -0.561E-01  0.000E+00  0.189E-03  0.369E-04
  194   0.792E-01 -0.552E-01  0.000E+00  0.183E-03  0.356E-04
  195   0.778E-01 -0.542E-01  0.000E+00  0.177E-03  0.344E-04
  196   0.765E-01 -0.533E-01  0.000E+00  0.171E-03  0.333E-04
  197   0.752E-01 -0.524E-01  0.000E+00  0.165E-03  0.321E-04
  198   0.739E-01 -0.515E-01  0.000E+00  0.159E-03  0.310E-04
  199   0.727E-01 -0.506E-01  0.000E+00  0.154E-03  0.300E-04
  200   0.714E-01 -0.498E-01  0.000E+00  0.440E-02  0.858E-03


                   LOVE WAVE        MODE #  0
        T = 0.1000E+03 C =    0.4521E+01 U   = 0.4278E+01
        AL= 0.4760E-04 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.495E-02  0.810E-02 -0.364E-02
    2   0.100E+01 -0.889E-02 -0.495E-02  0.810E-02 -0.363E-02
    3   0.999E+00 -0.178E-01 -0.495E-02  0.809E-02 -0.362E-02
    4   0.998E+00 -0.267E-01 -0.495E-02  0.808E-02 -0.359E-02
    5   0.996E+00 -0.355E-01 -0.495E-02  0.807E-02 -0.356E-02
    6   0.993E+00 -0.444E-01 -0.495E-02  0.806E-02 -0.352E-02
    7   0.990E+00 -0.532E-01 -0.495E-02  0.805E-02 -0.348E-02
    8   0.987E+00 -0.620E-01 -0.495E-02  0.803E-02 -0.342E-02
    9   0.983E+00 -0.707E-01 -0.495E-02  0.801E-02 -0.336E-02
   10   0.978E+00 -0.795E-01 -0.495E-02  0.799E-02 -0.329E-02
   11   0.973E+00 -0.881E-01 -0.429E-02  0.863E-02 -0.269E-02
   12   0.968E+00 -0.956E-01 -0.354E-02  0.928E-02 -0.208E-02
   13   0.963E+00 -0.102E+00 -0.354E-02  0.923E-02 -0.204E-02
   14   0.959E+00 -0.108E+00 -0.354E-02  0.917E-02 -0.199E-02
   15   0.953E+00 -0.114E+00 -0.354E-02  0.911E-02 -0.194E-02
   16   0.948E+00 -0.120E+00 -0.354E-02  0.905E-02 -0.189E-02
   17   0.942E+00 -0.126E+00 -0.354E-02  0.898E-02 -0.184E-02
   18   0.936E+00 -0.132E+00 -0.217E-02  0.101E-01 -0.918E-03
   19   0.931E+00 -0.135E+00 -0.504E-03  0.114E-01  0.637E-04
   20   0.927E+00 -0.136E+00 -0.504E-03  0.113E-01  0.658E-04
   21   0.923E+00 -0.136E+00 -0.504E-03  0.112E-01  0.679E-04
   22   0.919E+00 -0.136E+00 -0.504E-03  0.111E-01  0.699E-04
   23   0.915E+00 -0.137E+00 -0.504E-03  0.110E-01  0.720E-04
   24   0.911E+00 -0.137E+00 -0.504E-03  0.109E-01  0.741E-04
   25   0.907E+00 -0.138E+00 -0.504E-03  0.108E-01  0.761E-04
   26   0.903E+00 -0.138E+00 -0.504E-03  0.107E-01  0.782E-04
   27   0.899E+00 -0.138E+00 -0.504E-03  0.106E-01  0.802E-04
   28   0.895E+00 -0.139E+00 -0.504E-03  0.105E-01  0.823E-04
   29   0.891E+00 -0.139E+00 -0.504E-03  0.104E-01  0.843E-04
   30   0.886E+00 -0.139E+00 -0.504E-03  0.103E-01  0.863E-04
   31   0.882E+00 -0.140E+00 -0.504E-03  0.103E-01  0.884E-04
   32   0.878E+00 -0.140E+00 -0.504E-03  0.102E-01  0.904E-04
   33   0.874E+00 -0.141E+00 -0.504E-03  0.101E-01  0.924E-04
   34   0.870E+00 -0.141E+00 -0.504E-03  0.998E-02  0.945E-04
   35   0.865E+00 -0.141E+00 -0.504E-03  0.989E-02  0.965E-04
   36   0.861E+00 -0.142E+00 -0.504E-03  0.979E-02  0.985E-04
   37   0.857E+00 -0.142E+00 -0.504E-03  0.970E-02  0.100E-03
   38   0.853E+00 -0.142E+00 -0.504E-03  0.961E-02  0.102E-03
   39   0.848E+00 -0.143E+00 -0.479E-03  0.956E-02  0.116E-03
   40   0.844E+00 -0.143E+00 -0.455E-03  0.951E-02  0.130E-03
   41   0.840E+00 -0.143E+00 -0.455E-03  0.942E-02  0.131E-03
   42   0.836E+00 -0.143E+00 -0.455E-03  0.933E-02  0.132E-03
   43   0.832E+00 -0.144E+00 -0.455E-03  0.924E-02  0.134E-03
   44   0.827E+00 -0.144E+00 -0.455E-03  0.915E-02  0.135E-03
   45   0.823E+00 -0.144E+00 -0.455E-03  0.906E-02  0.137E-03
   46   0.819E+00 -0.144E+00 -0.455E-03  0.897E-02  0.138E-03
   47   0.815E+00 -0.145E+00 -0.455E-03  0.888E-02  0.139E-03
   48   0.810E+00 -0.145E+00 -0.455E-03  0.879E-02  0.141E-03
   49   0.806E+00 -0.145E+00 -0.455E-03  0.871E-02  0.142E-03
   50   0.802E+00 -0.145E+00 -0.455E-03  0.862E-02  0.143E-03
   51   0.797E+00 -0.146E+00 -0.455E-03  0.853E-02  0.145E-03
   52   0.793E+00 -0.146E+00 -0.455E-03  0.844E-02  0.146E-03
   53   0.789E+00 -0.146E+00 -0.455E-03  0.835E-02  0.148E-03
   54   0.785E+00 -0.146E+00 -0.455E-03  0.827E-02  0.149E-03
   55   0.780E+00 -0.147E+00 -0.455E-03  0.818E-02  0.150E-03
   56   0.776E+00 -0.147E+00 -0.455E-03  0.809E-02  0.152E-03
   57   0.772E+00 -0.147E+00 -0.455E-03  0.801E-02  0.153E-03
   58   0.767E+00 -0.147E+00 -0.455E-03  0.792E-02  0.154E-03
   59   0.763E+00 -0.148E+00 -0.455E-03  0.784E-02  0.156E-03
   60   0.759E+00 -0.148E+00 -0.455E-03  0.775E-02  0.157E-03
   61   0.754E+00 -0.148E+00 -0.435E-03  0.772E-02  0.166E-03
   62   0.750E+00 -0.148E+00 -0.415E-03  0.768E-02  0.174E-03
   63   0.746E+00 -0.148E+00 -0.415E-03  0.760E-02  0.175E-03
   64   0.741E+00 -0.148E+00 -0.415E-03  0.752E-02  0.175E-03
   65   0.737E+00 -0.149E+00 -0.415E-03  0.743E-02  0.176E-03
   66   0.733E+00 -0.149E+00 -0.415E-03  0.735E-02  0.177E-03
   67   0.728E+00 -0.149E+00 -0.415E-03  0.727E-02  0.178E-03
   68   0.724E+00 -0.149E+00 -0.415E-03  0.719E-02  0.179E-03
   69   0.720E+00 -0.149E+00 -0.415E-03  0.710E-02  0.179E-03
   70   0.715E+00 -0.149E+00 -0.415E-03  0.702E-02  0.180E-03
   71   0.711E+00 -0.149E+00 -0.415E-03  0.694E-02  0.181E-03
   72   0.707E+00 -0.150E+00 -0.415E-03  0.686E-02  0.182E-03
   73   0.702E+00 -0.150E+00 -0.415E-03  0.678E-02  0.182E-03
   74   0.698E+00 -0.150E+00 -0.415E-03  0.670E-02  0.183E-03
   75   0.694E+00 -0.150E+00 -0.415E-03  0.662E-02  0.184E-03
   76   0.689E+00 -0.150E+00 -0.415E-03  0.655E-02  0.185E-03
   77   0.685E+00 -0.150E+00 -0.415E-03  0.647E-02  0.185E-03
   78   0.681E+00 -0.150E+00 -0.415E-03  0.639E-02  0.186E-03
   79   0.676E+00 -0.151E+00 -0.415E-03  0.631E-02  0.187E-03
   80   0.672E+00 -0.151E+00 -0.415E-03  0.624E-02  0.188E-03
   81   0.667E+00 -0.151E+00 -0.415E-03  0.616E-02  0.188E-03
   82   0.663E+00 -0.151E+00 -0.415E-03  0.608E-02  0.189E-03
   83   0.659E+00 -0.151E+00 -0.403E-03  0.597E-02  0.200E-03
   84   0.654E+00 -0.151E+00 -0.392E-03  0.586E-02  0.211E-03
   85   0.650E+00 -0.151E+00 -0.392E-03  0.579E-02  0.212E-03
   86   0.645E+00 -0.151E+00 -0.392E-03  0.571E-02  0.212E-03
   87   0.641E+00 -0.151E+00 -0.392E-03  0.564E-02  0.212E-03
   88   0.637E+00 -0.151E+00 -0.392E-03  0.557E-02  0.213E-03
   89   0.632E+00 -0.151E+00 -0.392E-03  0.549E-02  0.213E-03
   90   0.628E+00 -0.151E+00 -0.392E-03  0.542E-02  0.213E-03
   91   0.623E+00 -0.151E+00 -0.392E-03  0.535E-02  0.214E-03
   92   0.619E+00 -0.152E+00 -0.392E-03  0.528E-02  0.214E-03
   93   0.614E+00 -0.152E+00 -0.392E-03  0.521E-02  0.214E-03
   94   0.610E+00 -0.152E+00 -0.392E-03  0.514E-02  0.214E-03
   95   0.605E+00 -0.152E+00 -0.392E-03  0.507E-02  0.215E-03
   96   0.601E+00 -0.152E+00 -0.392E-03  0.500E-02  0.215E-03
   97   0.597E+00 -0.152E+00 -0.392E-03  0.493E-02  0.215E-03
   98   0.592E+00 -0.152E+00 -0.392E-03  0.486E-02  0.216E-03
   99   0.588E+00 -0.152E+00 -0.392E-03  0.479E-02  0.216E-03
  100   0.583E+00 -0.152E+00 -0.392E-03  0.472E-02  0.216E-03
  101   0.579E+00 -0.152E+00 -0.392E-03  0.466E-02  0.216E-03
  102   0.574E+00 -0.152E+00 -0.392E-03  0.459E-02  0.217E-03
  103   0.570E+00 -0.152E+00 -0.392E-03  0.453E-02  0.217E-03
  104   0.565E+00 -0.152E+00 -0.392E-03  0.446E-02  0.217E-03
  105   0.561E+00 -0.152E+00 -0.392E-03  0.439E-02  0.218E-03
  106   0.556E+00 -0.152E+00 -0.338E-03  0.435E-02  0.245E-03
  107   0.552E+00 -0.152E+00 -0.285E-03  0.430E-02  0.271E-03
  108   0.548E+00 -0.152E+00 -0.285E-03  0.423E-02  0.270E-03
  109   0.543E+00 -0.152E+00 -0.285E-03  0.417E-02  0.268E-03
  110   0.539E+00 -0.151E+00 -0.285E-03  0.411E-02  0.266E-03
  111   0.535E+00 -0.151E+00 -0.285E-03  0.404E-02  0.265E-03
  112   0.530E+00 -0.151E+00 -0.285E-03  0.398E-02  0.263E-03
  113   0.526E+00 -0.150E+00 -0.285E-03  0.392E-02  0.262E-03
  114   0.522E+00 -0.150E+00 -0.285E-03  0.386E-02  0.260E-03
  115   0.517E+00 -0.150E+00 -0.285E-03  0.380E-02  0.259E-03
  116   0.513E+00 -0.150E+00 -0.285E-03  0.374E-02  0.257E-03
  117   0.509E+00 -0.149E+00 -0.285E-03  0.369E-02  0.256E-03
  118   0.504E+00 -0.149E+00 -0.285E-03  0.363E-02  0.255E-03
  119   0.500E+00 -0.149E+00 -0.285E-03  0.357E-02  0.253E-03
  120   0.496E+00 -0.149E+00 -0.285E-03  0.351E-02  0.252E-03
  121   0.492E+00 -0.148E+00 -0.285E-03  0.346E-02  0.250E-03
  122   0.487E+00 -0.148E+00 -0.285E-03  0.340E-02  0.249E-03
  123   0.483E+00 -0.148E+00 -0.285E-03  0.335E-02  0.248E-03
  124   0.479E+00 -0.148E+00 -0.285E-03  0.329E-02  0.246E-03
  125   0.475E+00 -0.147E+00 -0.285E-03  0.324E-02  0.245E-03
  126   0.470E+00 -0.147E+00 -0.285E-03  0.319E-02  0.243E-03
  127   0.466E+00 -0.147E+00 -0.285E-03  0.313E-02  0.242E-03
  128   0.462E+00 -0.147E+00 -0.285E-03  0.308E-02  0.241E-03
  129   0.458E+00 -0.147E+00 -0.285E-03  0.303E-02  0.240E-03
  130   0.454E+00 -0.146E+00 -0.285E-03  0.298E-02  0.238E-03
  131   0.449E+00 -0.146E+00 -0.216E-03  0.296E-02  0.265E-03
  132   0.445E+00 -0.146E+00 -0.147E-03  0.294E-02  0.291E-03
  133   0.441E+00 -0.145E+00 -0.147E-03  0.289E-02  0.288E-03
  134   0.437E+00 -0.144E+00 -0.147E-03  0.284E-02  0.284E-03
  135   0.434E+00 -0.143E+00 -0.147E-03  0.279E-02  0.281E-03
  136   0.430E+00 -0.143E+00 -0.147E-03  0.275E-02  0.277E-03
  137   0.426E+00 -0.142E+00 -0.147E-03  0.270E-02  0.274E-03
  138   0.422E+00 -0.141E+00 -0.147E-03  0.265E-02  0.270E-03
  139   0.418E+00 -0.141E+00 -0.147E-03  0.261E-02  0.267E-03
  140   0.414E+00 -0.140E+00 -0.147E-03  0.256E-02  0.264E-03
  141   0.410E+00 -0.139E+00 -0.147E-03  0.252E-02  0.260E-03
  142   0.407E+00 -0.139E+00 -0.147E-03  0.247E-02  0.257E-03
  143   0.403E+00 -0.138E+00 -0.147E-03  0.243E-02  0.254E-03
  144   0.399E+00 -0.138E+00 -0.147E-03  0.239E-02  0.251E-03
  145   0.395E+00 -0.137E+00 -0.147E-03  0.234E-02  0.248E-03
  146   0.392E+00 -0.136E+00 -0.147E-03  0.230E-02  0.245E-03
  147   0.388E+00 -0.136E+00 -0.147E-03  0.226E-02  0.242E-03
  148   0.384E+00 -0.135E+00 -0.147E-03  0.222E-02  0.239E-03
  149   0.380E+00 -0.134E+00 -0.147E-03  0.218E-02  0.236E-03
  150   0.377E+00 -0.134E+00 -0.147E-03  0.214E-02  0.233E-03
  151   0.373E+00 -0.133E+00 -0.147E-03  0.210E-02  0.230E-03
  152   0.370E+00 -0.133E+00 -0.147E-03  0.206E-02  0.228E-03
  153   0.366E+00 -0.132E+00 -0.147E-03  0.203E-02  0.225E-03
  154   0.362E+00 -0.132E+00 -0.147E-03  0.199E-02  0.222E-03
  155   0.359E+00 -0.131E+00 -0.147E-03  0.195E-02  0.219E-03
  156   0.355E+00 -0.130E+00 -0.102E-03  0.194E-02  0.234E-03
  157   0.352E+00 -0.130E+00 -0.575E-04  0.192E-02  0.247E-03
  158   0.348E+00 -0.129E+00 -0.575E-04  0.188E-02  0.243E-03
  159   0.345E+00 -0.128E+00 -0.575E-04  0.185E-02  0.239E-03
  160   0.342E+00 -0.127E+00 -0.575E-04  0.182E-02  0.235E-03
  161   0.339E+00 -0.126E+00 -0.575E-04  0.178E-02  0.231E-03
  162   0.335E+00 -0.125E+00 -0.575E-04  0.175E-02  0.228E-03
  163   0.332E+00 -0.124E+00 -0.575E-04  0.172E-02  0.224E-03
  164   0.329E+00 -0.123E+00 -0.575E-04  0.168E-02  0.220E-03
  165   0.326E+00 -0.122E+00 -0.575E-04  0.165E-02  0.217E-03
  166   0.322E+00 -0.122E+00 -0.575E-04  0.162E-02  0.213E-03
  167   0.319E+00 -0.121E+00 -0.575E-04  0.159E-02  0.210E-03
  168   0.316E+00 -0.120E+00 -0.575E-04  0.156E-02  0.206E-03
  169   0.313E+00 -0.119E+00 -0.575E-04  0.153E-02  0.203E-03
  170   0.310E+00 -0.118E+00 -0.575E-04  0.150E-02  0.199E-03
  171   0.307E+00 -0.117E+00 -0.575E-04  0.147E-02  0.196E-03
  172   0.304E+00 -0.116E+00 -0.575E-04  0.145E-02  0.193E-03
  173   0.301E+00 -0.116E+00 -0.575E-04  0.142E-02  0.190E-03
  174   0.298E+00 -0.115E+00 -0.575E-04  0.139E-02  0.187E-03
  175   0.295E+00 -0.114E+00 -0.575E-04  0.136E-02  0.184E-03
  176   0.292E+00 -0.113E+00 -0.575E-04  0.134E-02  0.181E-03
  177   0.289E+00 -0.112E+00 -0.575E-04  0.131E-02  0.178E-03
  178   0.286E+00 -0.112E+00 -0.575E-04  0.129E-02  0.175E-03
  179   0.283E+00 -0.111E+00 -0.575E-04  0.126E-02  0.172E-03
  180   0.280E+00 -0.110E+00 -0.575E-04  0.124E-02  0.169E-03
  181   0.278E+00 -0.109E+00 -0.287E-04  0.123E-02  0.177E-03
  182   0.275E+00 -0.109E+00  0.000E+00  0.122E-02  0.184E-03
  183   0.272E+00 -0.107E+00  0.000E+00  0.119E-02  0.180E-03
  184   0.270E+00 -0.106E+00  0.000E+00  0.117E-02  0.177E-03
  185   0.267E+00 -0.105E+00  0.000E+00  0.115E-02  0.174E-03
  186   0.264E+00 -0.104E+00  0.000E+00  0.112E-02  0.170E-03
  187   0.262E+00 -0.103E+00  0.000E+00  0.110E-02  0.167E-03
  188   0.259E+00 -0.102E+00  0.000E+00  0.108E-02  0.164E-03
  189   0.257E+00 -0.101E+00  0.000E+00  0.106E-02  0.161E-03
  190   0.254E+00 -0.100E+00  0.000E+00  0.104E-02  0.157E-03
  191   0.252E+00 -0.994E-01  0.000E+00  0.102E-02  0.154E-03
  192   0.249E+00 -0.985E-01  0.000E+00  0.100E-02  0.151E-03
  193   0.247E+00 -0.975E-01  0.000E+00  0.981E-03  0.149E-03
  194   0.245E+00 -0.966E-01  0.000E+00  0.962E-03  0.146E-03
  195   0.242E+00 -0.956E-01  0.000E+00  0.943E-03  0.143E-03
  196   0.240E+00 -0.947E-01  0.000E+00  0.925E-03  0.140E-03
  197   0.238E+00 -0.938E-01  0.000E+00  0.907E-03  0.137E-03
  198   0.235E+00 -0.929E-01  0.000E+00  0.890E-03  0.135E-03
  199   0.233E+00 -0.920E-01  0.000E+00  0.873E-03  0.132E-03
  200   0.231E+00 -0.911E-01  0.000E+00  0.444E-01  0.672E-02


                   LOVE WAVE        MODE #  0
        T = 0.1250E+03 C =    0.4577E+01 U   = 0.4342E+01
        AL= 0.3525E-04 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.394E-02  0.607E-02 -0.290E-02
    2   0.100E+01 -0.589E-02 -0.394E-02  0.607E-02 -0.289E-02
    3   0.999E+00 -0.118E-01 -0.394E-02  0.607E-02 -0.288E-02
    4   0.998E+00 -0.177E-01 -0.394E-02  0.607E-02 -0.287E-02
    5   0.997E+00 -0.235E-01 -0.394E-02  0.606E-02 -0.285E-02
    6   0.995E+00 -0.294E-01 -0.394E-02  0.606E-02 -0.283E-02
    7   0.993E+00 -0.353E-01 -0.394E-02  0.605E-02 -0.281E-02
    8   0.991E+00 -0.411E-01 -0.394E-02  0.604E-02 -0.278E-02
    9   0.988E+00 -0.469E-01 -0.394E-02  0.603E-02 -0.275E-02
   10   0.985E+00 -0.528E-01 -0.394E-02  0.603E-02 -0.271E-02
   11   0.982E+00 -0.585E-01 -0.345E-02  0.654E-02 -0.226E-02
   12   0.979E+00 -0.636E-01 -0.289E-02  0.707E-02 -0.180E-02
   13   0.976E+00 -0.678E-01 -0.289E-02  0.704E-02 -0.177E-02
   14   0.972E+00 -0.720E-01 -0.289E-02  0.701E-02 -0.175E-02
   15   0.969E+00 -0.762E-01 -0.289E-02  0.699E-02 -0.172E-02
   16   0.965E+00 -0.804E-01 -0.289E-02  0.695E-02 -0.169E-02
   17   0.962E+00 -0.845E-01 -0.289E-02  0.692E-02 -0.166E-02
   18   0.958E+00 -0.887E-01 -0.185E-02  0.788E-02 -0.928E-03
   19   0.954E+00 -0.913E-01 -0.574E-03  0.891E-02 -0.144E-03
   20   0.952E+00 -0.919E-01 -0.574E-03  0.886E-02 -0.141E-03
   21   0.949E+00 -0.925E-01 -0.574E-03  0.881E-02 -0.138E-03
   22   0.946E+00 -0.932E-01 -0.574E-03  0.876E-02 -0.135E-03
   23   0.943E+00 -0.938E-01 -0.574E-03  0.872E-02 -0.132E-03
   24   0.940E+00 -0.944E-01 -0.574E-03  0.867E-02 -0.130E-03
   25   0.938E+00 -0.951E-01 -0.574E-03  0.862E-02 -0.127E-03
   26   0.935E+00 -0.957E-01 -0.574E-03  0.857E-02 -0.124E-03
   27   0.932E+00 -0.963E-01 -0.574E-03  0.852E-02 -0.121E-03
   28   0.929E+00 -0.969E-01 -0.574E-03  0.847E-02 -0.118E-03
   29   0.926E+00 -0.976E-01 -0.574E-03  0.842E-02 -0.115E-03
   30   0.923E+00 -0.982E-01 -0.574E-03  0.837E-02 -0.112E-03
   31   0.920E+00 -0.988E-01 -0.574E-03  0.832E-02 -0.109E-03
   32   0.917E+00 -0.994E-01 -0.574E-03  0.827E-02 -0.106E-03
   33   0.914E+00 -0.100E+00 -0.574E-03  0.822E-02 -0.104E-03
   34   0.911E+00 -0.101E+00 -0.574E-03  0.817E-02 -0.101E-03
   35   0.908E+00 -0.101E+00 -0.574E-03  0.812E-02 -0.976E-04
   36   0.905E+00 -0.102E+00 -0.574E-03  0.807E-02 -0.947E-04
   37   0.902E+00 -0.102E+00 -0.574E-03  0.801E-02 -0.917E-04
   38   0.899E+00 -0.103E+00 -0.574E-03  0.796E-02 -0.887E-04
   39   0.896E+00 -0.104E+00 -0.555E-03  0.795E-02 -0.755E-04
   40   0.893E+00 -0.104E+00 -0.536E-03  0.793E-02 -0.625E-04
   41   0.890E+00 -0.105E+00 -0.536E-03  0.788E-02 -0.598E-04
   42   0.887E+00 -0.105E+00 -0.536E-03  0.783E-02 -0.572E-04
   43   0.884E+00 -0.106E+00 -0.536E-03  0.778E-02 -0.546E-04
   44   0.881E+00 -0.106E+00 -0.536E-03  0.773E-02 -0.519E-04
   45   0.877E+00 -0.107E+00 -0.536E-03  0.768E-02 -0.493E-04
   46   0.874E+00 -0.107E+00 -0.536E-03  0.762E-02 -0.466E-04
   47   0.871E+00 -0.108E+00 -0.536E-03  0.757E-02 -0.439E-04
   48   0.868E+00 -0.108E+00 -0.536E-03  0.752E-02 -0.413E-04
   49   0.865E+00 -0.109E+00 -0.536E-03  0.747E-02 -0.386E-04
   50   0.861E+00 -0.110E+00 -0.536E-03  0.742E-02 -0.359E-04
   51   0.858E+00 -0.110E+00 -0.536E-03  0.736E-02 -0.333E-04
   52   0.855E+00 -0.111E+00 -0.536E-03  0.731E-02 -0.306E-04
   53   0.852E+00 -0.111E+00 -0.536E-03  0.726E-02 -0.279E-04
   54   0.848E+00 -0.112E+00 -0.536E-03  0.721E-02 -0.252E-04
   55   0.845E+00 -0.112E+00 -0.536E-03  0.715E-02 -0.225E-04
   56   0.842E+00 -0.113E+00 -0.536E-03  0.710E-02 -0.199E-04
   57   0.839E+00 -0.113E+00 -0.536E-03  0.705E-02 -0.172E-04
   58   0.835E+00 -0.114E+00 -0.536E-03  0.700E-02 -0.145E-04
