  
 Model:
  LAYER     H(km)     Vp(km/s)     Vs(km/s)  Density     QA(inv)     QB(inv)
  122   0.126E+00 -0.347E+00 -0.617E-05  0.701E-03  0.192E-03
  123   0.123E+00 -0.340E+00 -0.617E-05  0.673E-03  0.185E-03
  124   0.120E+00 -0.333E+00 -0.617E-05  0.646E-03  0.177E-03
  125   0.118E+00 -0.326E+00 -0.617E-05  0.620E-03  0.170E-03
  126   0.116E+00 -0.319E+00 -0.617E-05  0.595E-03  0.163E-03
  127   0.113E+00 -0.313E+00 -0.617E-05  0.571E-03  0.157E-03
  128   0.111E+00 -0.307E+00 -0.617E-05  0.548E-03  0.150E-03
  129   0.109E+00 -0.301E+00 -0.617E-05  0.526E-03  0.144E-03
  130   0.106E+00 -0.294E+00 -0.617E-05  0.505E-03  0.139E-03
  131   0.104E+00 -0.289E+00 -0.617E-05  0.484E-03  0.133E-03
  132   0.102E+00 -0.283E+00 -0.617E-05  0.465E-03  0.128E-03
  133   0.100E+00 -0.277E+00 -0.617E-05  0.446E-03  0.123E-03
  134   0.980E-01 -0.271E+00 -0.617E-05  0.428E-03  0.118E-03
  135   0.960E-01 -0.266E+00 -0.617E-05  0.411E-03  0.113E-03
  136   0.940E-01 -0.261E+00 -0.617E-05  0.394E-03  0.108E-03
  137   0.921E-01 -0.255E+00 -0.617E-05  0.378E-03  0.104E-03
  138   0.902E-01 -0.250E+00 -0.617E-05  0.363E-03  0.999E-04
  139   0.884E-01 -0.245E+00 -0.617E-05  0.348E-03  0.958E-04
  140   0.866E-01 -0.240E+00 -0.617E-05  0.334E-03  0.920E-04
  141   0.848E-01 -0.235E+00 -0.617E-05  0.321E-03  0.883E-04
  142   0.830E-01 -0.231E+00 -0.617E-05  0.308E-03  0.848E-04
  143   0.813E-01 -0.226E+00 -0.617E-05  0.295E-03  0.813E-04
  144   0.797E-01 -0.222E+00 -0.617E-05  0.283E-03  0.781E-04
  145   0.780E-01 -0.217E+00 -0.617E-05  0.272E-03  0.749E-04
  146   0.764E-01 -0.213E+00 -0.617E-05  0.261E-03  0.719E-04
  147   0.749E-01 -0.208E+00 -0.617E-05  0.250E-03  0.690E-04
  148   0.733E-01 -0.204E+00 -0.617E-05  0.240E-03  0.663E-04
  149   0.718E-01 -0.200E+00 -0.617E-05  0.230E-03  0.636E-04
  150   0.703E-01 -0.196E+00 -0.617E-05  0.221E-03  0.611E-04
  151   0.689E-01 -0.192E+00 -0.617E-05  0.212E-03  0.586E-04
  152   0.675E-01 -0.188E+00 -0.617E-05  0.204E-03  0.562E-04
  153   0.661E-01 -0.185E+00 -0.617E-05  0.195E-03  0.540E-04
  154   0.647E-01 -0.181E+00 -0.617E-05  0.187E-03  0.518E-04
  155   0.634E-01 -0.177E+00 -0.302E-05  0.180E-03  0.497E-04
  156   0.621E-01 -0.174E+00  0.000E+00  0.173E-03  0.477E-04
  157   0.608E-01 -0.170E+00  0.000E+00  0.166E-03  0.457E-04
  158   0.596E-01 -0.167E+00  0.000E+00  0.160E-03  0.439E-04
  159   0.583E-01 -0.163E+00  0.000E+00  0.153E-03  0.421E-04
  160   0.572E-01 -0.160E+00  0.000E+00  0.147E-03  0.404E-04
  161   0.560E-01 -0.157E+00  0.000E+00  0.141E-03  0.388E-04
  162   0.548E-01 -0.154E+00  0.000E+00  0.135E-03  0.372E-04
  163   0.537E-01 -0.150E+00  0.000E+00  0.130E-03  0.357E-04
  164   0.526E-01 -0.147E+00  0.000E+00  0.125E-03  0.343E-04
  165   0.515E-01 -0.144E+00  0.000E+00  0.120E-03  0.329E-04
  166   0.505E-01 -0.141E+00  0.000E+00  0.115E-03  0.315E-04
  167   0.495E-01 -0.139E+00  0.000E+00  0.110E-03  0.303E-04
  168   0.485E-01 -0.136E+00  0.000E+00  0.106E-03  0.290E-04
  169   0.475E-01 -0.133E+00  0.000E+00  0.101E-03  0.279E-04
  170   0.465E-01 -0.130E+00  0.000E+00  0.973E-04  0.267E-04
  171   0.455E-01 -0.128E+00  0.000E+00  0.933E-04  0.257E-04
  172   0.446E-01 -0.125E+00  0.000E+00  0.896E-04  0.246E-04
  173   0.437E-01 -0.122E+00  0.000E+00  0.859E-04  0.236E-04
  174   0.428E-01 -0.120E+00  0.000E+00  0.825E-04  0.227E-04
  175   0.419E-01 -0.117E+00  0.000E+00  0.791E-04  0.218E-04
  176   0.411E-01 -0.115E+00  0.000E+00  0.759E-04  0.209E-04
  177   0.402E-01 -0.113E+00  0.000E+00  0.729E-04  0.200E-04
  178   0.394E-01 -0.110E+00  0.000E+00  0.699E-04  0.192E-04
  179   0.386E-01 -0.108E+00  0.000E+00  0.671E-04  0.184E-04
  180   0.378E-01 -0.106E+00  0.000E+00  0.644E-04  0.177E-04
  181   0.371E-01 -0.104E+00  0.000E+00  0.618E-04  0.170E-04
  182   0.363E-01 -0.102E+00  0.000E+00  0.593E-04  0.163E-04
  183   0.356E-01 -0.996E-01  0.000E+00  0.569E-04  0.156E-04
  184   0.348E-01 -0.975E-01  0.000E+00  0.546E-04  0.150E-04
  185   0.341E-01 -0.955E-01  0.000E+00  0.524E-04  0.144E-04
  186   0.334E-01 -0.936E-01  0.000E+00  0.503E-04  0.138E-04
  187   0.327E-01 -0.917E-01  0.000E+00  0.482E-04  0.133E-04
  188   0.321E-01 -0.898E-01  0.000E+00  0.463E-04  0.127E-04
  189   0.314E-01 -0.880E-01  0.000E+00  0.444E-04  0.122E-04
  190   0.308E-01 -0.862E-01  0.000E+00  0.426E-04  0.117E-04
  191   0.301E-01 -0.844E-01  0.000E+00  0.409E-04  0.112E-04
  192   0.295E-01 -0.827E-01  0.000E+00  0.392E-04  0.108E-04
  193   0.289E-01 -0.810E-01  0.000E+00  0.376E-04  0.104E-04
  194   0.283E-01 -0.794E-01  0.000E+00  0.361E-04  0.993E-05
  195   0.278E-01 -0.777E-01  0.000E+00  0.347E-04  0.953E-05
  196   0.272E-01 -0.761E-01  0.000E+00  0.333E-04  0.915E-05
  197   0.266E-01 -0.746E-01  0.000E+00  0.319E-04  0.878E-05
  198   0.261E-01 -0.731E-01  0.000E+00  0.306E-04  0.842E-05
  199   0.256E-01 -0.716E-01  0.000E+00  0.294E-04  0.808E-05
  200   0.250E-01 -0.701E-01  0.000E+00  0.698E-03  0.192E-03


                   LOVE WAVE        MODE #  0
        T = 0.2500E+02 C =    0.3992E+01 U   = 0.3498E+01
        AL= 0.4850E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.198E-01  0.173E-01 -0.383E-02
    2   0.100E+01 -0.203E-01 -0.198E-01  0.173E-01 -0.383E-02
    3   0.999E+00 -0.406E-01 -0.198E-01  0.173E-01 -0.382E-02
    4   0.999E+00 -0.608E-01 -0.198E-01  0.173E-01 -0.380E-02
    5   0.997E+00 -0.811E-01 -0.198E-01  0.172E-01 -0.378E-02
    6   0.996E+00 -0.101E+00 -0.198E-01  0.172E-01 -0.376E-02
    7   0.994E+00 -0.122E+00 -0.198E-01  0.171E-01 -0.373E-02
    8   0.992E+00 -0.142E+00 -0.198E-01  0.171E-01 -0.369E-02
    9   0.990E+00 -0.162E+00 -0.198E-01  0.170E-01 -0.365E-02
   10   0.987E+00 -0.182E+00 -0.198E-01  0.170E-01 -0.361E-02
   11   0.984E+00 -0.202E+00 -0.198E-01  0.169E-01 -0.356E-02
   12   0.980E+00 -0.222E+00 -0.198E-01  0.168E-01 -0.351E-02
   13   0.976E+00 -0.242E+00 -0.198E-01  0.167E-01 -0.345E-02
   14   0.972E+00 -0.261E+00 -0.198E-01  0.166E-01 -0.338E-02
   15   0.968E+00 -0.281E+00 -0.198E-01  0.165E-01 -0.332E-02
   16   0.963E+00 -0.301E+00 -0.198E-01  0.164E-01 -0.325E-02
   17   0.958E+00 -0.320E+00 -0.198E-01  0.163E-01 -0.317E-02
   18   0.953E+00 -0.340E+00 -0.198E-01  0.162E-01 -0.309E-02
   19   0.947E+00 -0.359E+00 -0.198E-01  0.161E-01 -0.301E-02
   20   0.941E+00 -0.378E+00 -0.198E-01  0.159E-01 -0.292E-02
   21   0.935E+00 -0.397E+00 -0.206E-01  0.165E-01 -0.287E-02
   22   0.929E+00 -0.417E+00 -0.206E-01  0.164E-01 -0.278E-02
   23   0.922E+00 -0.437E+00 -0.206E-01  0.162E-01 -0.269E-02
   24   0.915E+00 -0.456E+00 -0.206E-01  0.161E-01 -0.259E-02
   25   0.908E+00 -0.476E+00 -0.206E-01  0.159E-01 -0.249E-02
   26   0.901E+00 -0.495E+00 -0.206E-01  0.158E-01 -0.238E-02
   27   0.893E+00 -0.514E+00 -0.206E-01  0.156E-01 -0.227E-02
   28   0.885E+00 -0.533E+00 -0.206E-01  0.154E-01 -0.216E-02
   29   0.877E+00 -0.552E+00 -0.206E-01  0.152E-01 -0.205E-02
   30   0.868E+00 -0.571E+00 -0.206E-01  0.150E-01 -0.193E-02
   31   0.859E+00 -0.589E+00 -0.206E-01  0.149E-01 -0.181E-02
   32   0.850E+00 -0.607E+00 -0.206E-01  0.147E-01 -0.169E-02
   33   0.841E+00 -0.625E+00 -0.206E-01  0.145E-01 -0.157E-02
   34   0.831E+00 -0.643E+00 -0.206E-01  0.143E-01 -0.144E-02
   35   0.821E+00 -0.661E+00 -0.206E-01  0.141E-01 -0.131E-02
   36   0.811E+00 -0.678E+00 -0.206E-01  0.139E-01 -0.119E-02
   37   0.800E+00 -0.696E+00 -0.206E-01  0.137E-01 -0.105E-02
   38   0.789E+00 -0.713E+00 -0.206E-01  0.134E-01 -0.922E-03
   39   0.778E+00 -0.729E+00 -0.206E-01  0.132E-01 -0.788E-03
   40   0.767E+00 -0.746E+00 -0.206E-01  0.130E-01 -0.654E-03
   41   0.755E+00 -0.762E+00 -0.155E-01  0.133E-01 -0.483E-04
   42   0.745E+00 -0.773E+00 -0.102E-01  0.137E-01  0.571E-03
   43   0.736E+00 -0.778E+00 -0.102E-01  0.134E-01  0.600E-03
   44   0.727E+00 -0.782E+00 -0.102E-01  0.132E-01  0.628E-03
   45   0.718E+00 -0.787E+00 -0.102E-01  0.129E-01  0.656E-03
   46   0.709E+00 -0.792E+00 -0.102E-01  0.126E-01  0.684E-03
   47   0.700E+00 -0.796E+00 -0.102E-01  0.124E-01  0.712E-03
   48   0.690E+00 -0.801E+00 -0.102E-01  0.121E-01  0.739E-03
   49   0.681E+00 -0.805E+00 -0.102E-01  0.119E-01  0.766E-03
   50   0.672E+00 -0.809E+00 -0.102E-01  0.116E-01  0.793E-03
   51   0.662E+00 -0.814E+00 -0.102E-01  0.114E-01  0.820E-03
   52   0.653E+00 -0.818E+00 -0.102E-01  0.111E-01  0.847E-03
   53   0.644E+00 -0.822E+00 -0.102E-01  0.109E-01  0.873E-03
   54   0.634E+00 -0.826E+00 -0.102E-01  0.106E-01  0.899E-03
   55   0.625E+00 -0.830E+00 -0.102E-01  0.104E-01  0.925E-03
   56   0.615E+00 -0.834E+00 -0.102E-01  0.101E-01  0.950E-03
   57   0.605E+00 -0.838E+00 -0.102E-01  0.991E-02  0.975E-03
   58   0.596E+00 -0.842E+00 -0.102E-01  0.968E-02  0.100E-02
   59   0.586E+00 -0.846E+00 -0.102E-01  0.945E-02  0.102E-02
   60   0.576E+00 -0.849E+00 -0.102E-01  0.922E-02  0.105E-02
   61   0.566E+00 -0.853E+00 -0.102E-01  0.900E-02  0.107E-02
   62   0.556E+00 -0.857E+00 -0.102E-01  0.877E-02  0.110E-02
   63   0.546E+00 -0.860E+00 -0.102E-01  0.856E-02  0.112E-02
   64   0.536E+00 -0.864E+00 -0.102E-01  0.834E-02  0.114E-02
   65   0.526E+00 -0.867E+00 -0.102E-01  0.813E-02  0.117E-02
   66   0.516E+00 -0.870E+00 -0.102E-01  0.792E-02  0.119E-02
   67   0.506E+00 -0.874E+00 -0.102E-01  0.771E-02  0.121E-02
   68   0.496E+00 -0.877E+00 -0.102E-01  0.751E-02  0.123E-02
   69   0.486E+00 -0.880E+00 -0.102E-01  0.731E-02  0.125E-02
   70   0.476E+00 -0.883E+00 -0.102E-01  0.712E-02  0.127E-02
   71   0.466E+00 -0.886E+00 -0.518E-02  0.706E-02  0.142E-02
   72   0.457E+00 -0.882E+00 -0.212E-04  0.722E-02  0.167E-02
   73   0.451E+00 -0.870E+00 -0.212E-04  0.701E-02  0.163E-02
   74   0.445E+00 -0.857E+00 -0.212E-04  0.681E-02  0.158E-02
   75   0.438E+00 -0.845E+00 -0.212E-04  0.662E-02  0.154E-02
   76   0.432E+00 -0.833E+00 -0.212E-04  0.643E-02  0.149E-02
   77   0.426E+00 -0.821E+00 -0.212E-04  0.625E-02  0.145E-02
   78   0.420E+00 -0.809E+00 -0.212E-04  0.607E-02  0.141E-02
   79   0.414E+00 -0.798E+00 -0.212E-04  0.590E-02  0.137E-02
   80   0.408E+00 -0.787E+00 -0.212E-04  0.573E-02  0.133E-02
   81   0.402E+00 -0.775E+00 -0.212E-04  0.557E-02  0.129E-02
   82   0.396E+00 -0.764E+00 -0.212E-04  0.541E-02  0.126E-02
   83   0.391E+00 -0.754E+00 -0.212E-04  0.526E-02  0.122E-02
   84   0.385E+00 -0.743E+00 -0.212E-04  0.511E-02  0.119E-02
   85   0.379E+00 -0.732E+00 -0.212E-04  0.497E-02  0.115E-02
   86   0.374E+00 -0.722E+00 -0.212E-04  0.482E-02  0.112E-02
   87   0.369E+00 -0.712E+00 -0.212E-04  0.469E-02  0.109E-02
   88   0.363E+00 -0.701E+00 -0.212E-04  0.455E-02  0.106E-02
   89   0.358E+00 -0.692E+00 -0.212E-04  0.443E-02  0.103E-02
   90   0.353E+00 -0.682E+00 -0.212E-04  0.430E-02  0.998E-03
   91   0.348E+00 -0.672E+00 -0.212E-04  0.418E-02  0.970E-03
   92   0.343E+00 -0.662E+00 -0.212E-04  0.406E-02  0.942E-03
   93   0.338E+00 -0.653E+00 -0.212E-04  0.394E-02  0.916E-03
   94   0.333E+00 -0.644E+00 -0.212E-04  0.383E-02  0.890E-03
   95   0.329E+00 -0.635E+00 -0.212E-04  0.372E-02  0.865E-03
   96   0.324E+00 -0.626E+00 -0.212E-04  0.362E-02  0.840E-03
   97   0.319E+00 -0.617E+00 -0.212E-04  0.352E-02  0.816E-03
   98   0.315E+00 -0.608E+00 -0.212E-04  0.342E-02  0.793E-03
   99   0.310E+00 -0.599E+00 -0.212E-04  0.332E-02  0.771E-03
  100   0.306E+00 -0.591E+00 -0.212E-04  0.322E-02  0.749E-03
  101   0.301E+00 -0.582E+00 -0.212E-04  0.313E-02  0.728E-03
  102   0.297E+00 -0.574E+00 -0.212E-04  0.304E-02  0.707E-03
  103   0.293E+00 -0.566E+00 -0.212E-04  0.296E-02  0.687E-03
  104   0.289E+00 -0.558E+00 -0.212E-04  0.287E-02  0.668E-03
  105   0.284E+00 -0.550E+00 -0.212E-04  0.279E-02  0.649E-03
  106   0.280E+00 -0.542E+00 -0.212E-04  0.271E-02  0.631E-03
  107   0.276E+00 -0.535E+00 -0.212E-04  0.264E-02  0.613E-03
  108   0.272E+00 -0.527E+00 -0.212E-04  0.256E-02  0.595E-03
  109   0.269E+00 -0.520E+00 -0.212E-04  0.249E-02  0.578E-03
  110   0.265E+00 -0.512E+00 -0.212E-04  0.242E-02  0.562E-03
  111   0.261E+00 -0.505E+00 -0.212E-04  0.235E-02  0.546E-03
  112   0.257E+00 -0.498E+00 -0.212E-04  0.228E-02  0.531E-03
  113   0.253E+00 -0.491E+00 -0.212E-04  0.222E-02  0.516E-03
  114   0.250E+00 -0.484E+00 -0.212E-04  0.215E-02  0.501E-03
  115   0.246E+00 -0.477E+00 -0.212E-04  0.209E-02  0.487E-03
  116   0.243E+00 -0.470E+00 -0.212E-04  0.203E-02  0.473E-03
  117   0.239E+00 -0.464E+00 -0.212E-04  0.198E-02  0.460E-03
  118   0.236E+00 -0.457E+00 -0.212E-04  0.192E-02  0.447E-03
  119   0.232E+00 -0.450E+00 -0.212E-04  0.187E-02  0.434E-03
  120   0.229E+00 -0.444E+00 -0.212E-04  0.181E-02  0.422E-03
  121   0.226E+00 -0.438E+00 -0.212E-04  0.176E-02  0.410E-03
  122   0.223E+00 -0.432E+00 -0.212E-04  0.171E-02  0.398E-03
  123   0.219E+00 -0.426E+00 -0.212E-04  0.166E-02  0.387E-03
  124   0.216E+00 -0.420E+00 -0.212E-04  0.161E-02  0.376E-03
  125   0.213E+00 -0.414E+00 -0.212E-04  0.157E-02  0.365E-03
  126   0.210E+00 -0.408E+00 -0.212E-04  0.152E-02  0.355E-03
  127   0.207E+00 -0.402E+00 -0.212E-04  0.148E-02  0.345E-03
  128   0.204E+00 -0.396E+00 -0.212E-04  0.144E-02  0.335E-03
  129   0.201E+00 -0.391E+00 -0.212E-04  0.140E-02  0.326E-03
  130   0.198E+00 -0.385E+00 -0.212E-04  0.136E-02  0.317E-03
  131   0.195E+00 -0.380E+00 -0.212E-04  0.132E-02  0.308E-03
  132   0.193E+00 -0.374E+00 -0.212E-04  0.128E-02  0.299E-03
  133   0.190E+00 -0.369E+00 -0.212E-04  0.124E-02  0.290E-03
  134   0.187E+00 -0.364E+00 -0.212E-04  0.121E-02  0.282E-03
  135   0.184E+00 -0.359E+00 -0.212E-04  0.117E-02  0.274E-03
  136   0.182E+00 -0.354E+00 -0.212E-04  0.114E-02  0.266E-03
  137   0.179E+00 -0.349E+00 -0.212E-04  0.111E-02  0.259E-03
  138   0.176E+00 -0.344E+00 -0.212E-04  0.108E-02  0.252E-03
  139   0.174E+00 -0.339E+00 -0.212E-04  0.105E-02  0.244E-03
  140   0.171E+00 -0.334E+00 -0.212E-04  0.102E-02  0.238E-03
  141   0.169E+00 -0.330E+00 -0.212E-04  0.988E-03  0.231E-03
  142   0.166E+00 -0.325E+00 -0.212E-04  0.959E-03  0.224E-03
  143   0.164E+00 -0.320E+00 -0.212E-04  0.932E-03  0.218E-03
  144   0.162E+00 -0.316E+00 -0.212E-04  0.905E-03  0.212E-03
  145   0.159E+00 -0.311E+00 -0.212E-04  0.879E-03  0.206E-03
  146   0.157E+00 -0.307E+00 -0.212E-04  0.854E-03  0.200E-03
  147   0.155E+00 -0.303E+00 -0.212E-04  0.830E-03  0.194E-03
  148   0.153E+00 -0.298E+00 -0.212E-04  0.806E-03  0.189E-03
  149   0.150E+00 -0.294E+00 -0.212E-04  0.783E-03  0.183E-03
  150   0.148E+00 -0.290E+00 -0.212E-04  0.761E-03  0.178E-03
  151   0.146E+00 -0.286E+00 -0.212E-04  0.739E-03  0.173E-03
  152   0.144E+00 -0.282E+00 -0.212E-04  0.718E-03  0.168E-03
  153   0.142E+00 -0.278E+00 -0.212E-04  0.697E-03  0.164E-03
  154   0.140E+00 -0.274E+00 -0.212E-04  0.677E-03  0.159E-03
  155   0.138E+00 -0.270E+00 -0.104E-04  0.660E-03  0.154E-03
  156   0.136E+00 -0.267E+00  0.000E+00  0.643E-03  0.150E-03
  157   0.134E+00 -0.263E+00  0.000E+00  0.624E-03  0.146E-03
  158   0.132E+00 -0.259E+00  0.000E+00  0.606E-03  0.142E-03
  159   0.130E+00 -0.255E+00  0.000E+00  0.589E-03  0.138E-03
  160   0.128E+00 -0.252E+00  0.000E+00  0.572E-03  0.134E-03
  161   0.126E+00 -0.248E+00  0.000E+00  0.556E-03  0.130E-03
  162   0.124E+00 -0.244E+00  0.000E+00  0.540E-03  0.126E-03
  163   0.123E+00 -0.241E+00  0.000E+00  0.525E-03  0.123E-03
  164   0.121E+00 -0.237E+00  0.000E+00  0.510E-03  0.119E-03
  165   0.119E+00 -0.234E+00  0.000E+00  0.495E-03  0.116E-03
  166   0.117E+00 -0.231E+00  0.000E+00  0.481E-03  0.112E-03
  167   0.116E+00 -0.227E+00  0.000E+00  0.467E-03  0.109E-03
  168   0.114E+00 -0.224E+00  0.000E+00  0.454E-03  0.106E-03
  169   0.112E+00 -0.221E+00  0.000E+00  0.441E-03  0.103E-03
  170   0.111E+00 -0.218E+00  0.000E+00  0.428E-03  0.100E-03
  171   0.109E+00 -0.215E+00  0.000E+00  0.416E-03  0.972E-04
  172   0.108E+00 -0.211E+00  0.000E+00  0.404E-03  0.945E-04
  173   0.106E+00 -0.208E+00  0.000E+00  0.393E-03  0.918E-04
  174   0.105E+00 -0.205E+00  0.000E+00  0.382E-03  0.891E-04
  175   0.103E+00 -0.202E+00  0.000E+00  0.371E-03  0.866E-04
  176   0.102E+00 -0.200E+00  0.000E+00  0.360E-03  0.841E-04
  177   0.100E+00 -0.197E+00  0.000E+00  0.350E-03  0.817E-04
  178   0.987E-01 -0.194E+00  0.000E+00  0.340E-03  0.794E-04
  179   0.973E-01 -0.191E+00  0.000E+00  0.330E-03  0.771E-04
  180   0.959E-01 -0.188E+00  0.000E+00  0.321E-03  0.749E-04
  181   0.945E-01 -0.186E+00  0.000E+00  0.312E-03  0.728E-04
  182   0.931E-01 -0.183E+00  0.000E+00  0.303E-03  0.707E-04
  183   0.918E-01 -0.180E+00  0.000E+00  0.294E-03  0.687E-04
  184   0.905E-01 -0.178E+00  0.000E+00  0.286E-03  0.667E-04
  185   0.892E-01 -0.175E+00  0.000E+00  0.278E-03  0.648E-04
  186   0.879E-01 -0.173E+00  0.000E+00  0.270E-03  0.630E-04
  187   0.866E-01 -0.170E+00  0.000E+00  0.262E-03  0.612E-04
  188   0.854E-01 -0.168E+00  0.000E+00  0.254E-03  0.594E-04
  189   0.842E-01 -0.165E+00  0.000E+00  0.247E-03  0.577E-04
  190   0.830E-01 -0.163E+00  0.000E+00  0.240E-03  0.561E-04
  191   0.818E-01 -0.161E+00  0.000E+00  0.233E-03  0.545E-04
  192   0.806E-01 -0.158E+00  0.000E+00  0.227E-03  0.529E-04
  193   0.794E-01 -0.156E+00  0.000E+00  0.220E-03  0.514E-04
  194   0.783E-01 -0.154E+00  0.000E+00  0.214E-03  0.500E-04
  195   0.772E-01 -0.152E+00  0.000E+00  0.208E-03  0.485E-04
  196   0.761E-01 -0.149E+00  0.000E+00  0.202E-03  0.471E-04
  197   0.750E-01 -0.147E+00  0.000E+00  0.196E-03  0.458E-04
  198   0.739E-01 -0.145E+00  0.000E+00  0.190E-03  0.445E-04
  199   0.728E-01 -0.143E+00  0.000E+00  0.185E-03  0.432E-04
  200   0.718E-01 -0.141E+00  0.000E+00  0.630E-02  0.147E-02


                   LOVE WAVE        MODE #  0
        T = 0.3000E+02 C =    0.4094E+01 U   = 0.3609E+01
        AL= 0.3703E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.188E-01  0.136E-01 -0.363E-02
    2   0.100E+01 -0.162E-01 -0.188E-01  0.135E-01 -0.363E-02
    3   0.999E+00 -0.324E-01 -0.188E-01  0.135E-01 -0.362E-02
    4   0.999E+00 -0.486E-01 -0.188E-01  0.135E-01 -0.361E-02
    5   0.998E+00 -0.647E-01 -0.188E-01  0.135E-01 -0.359E-02
    6   0.997E+00 -0.809E-01 -0.188E-01  0.135E-01 -0.357E-02
    7   0.995E+00 -0.970E-01 -0.188E-01  0.135E-01 -0.355E-02
    8   0.994E+00 -0.113E+00 -0.188E-01  0.134E-01 -0.352E-02
    9   0.992E+00 -0.129E+00 -0.188E-01  0.134E-01 -0.349E-02
   10   0.989E+00 -0.145E+00 -0.188E-01  0.134E-01 -0.346E-02
   11   0.987E+00 -0.161E+00 -0.188E-01  0.133E-01 -0.342E-02
   12   0.984E+00 -0.177E+00 -0.188E-01  0.133E-01 -0.338E-02
   13   0.981E+00 -0.193E+00 -0.188E-01  0.132E-01 -0.334E-02
   14   0.978E+00 -0.209E+00 -0.188E-01  0.132E-01 -0.329E-02
   15   0.974E+00 -0.225E+00 -0.188E-01  0.131E-01 -0.324E-02
   16   0.971E+00 -0.241E+00 -0.188E-01  0.131E-01 -0.318E-02
   17   0.967E+00 -0.256E+00 -0.188E-01  0.130E-01 -0.313E-02
   18   0.962E+00 -0.272E+00 -0.188E-01  0.129E-01 -0.306E-02
   19   0.958E+00 -0.287E+00 -0.188E-01  0.128E-01 -0.300E-02
   20   0.953E+00 -0.303E+00 -0.188E-01  0.128E-01 -0.293E-02
   21   0.948E+00 -0.318E+00 -0.196E-01  0.133E-01 -0.290E-02
   22   0.943E+00 -0.334E+00 -0.196E-01  0.132E-01 -0.283E-02
   23   0.938E+00 -0.350E+00 -0.196E-01  0.131E-01 -0.275E-02
   24   0.932E+00 -0.366E+00 -0.196E-01  0.130E-01 -0.268E-02
   25   0.927E+00 -0.382E+00 -0.196E-01  0.130E-01 -0.260E-02
   26   0.921E+00 -0.398E+00 -0.196E-01  0.129E-01 -0.252E-02
   27   0.914E+00 -0.414E+00 -0.196E-01  0.128E-01 -0.243E-02
   28   0.908E+00 -0.429E+00 -0.196E-01  0.127E-01 -0.235E-02
   29   0.901E+00 -0.445E+00 -0.196E-01  0.126E-01 -0.226E-02
   30   0.894E+00 -0.460E+00 -0.196E-01  0.124E-01 -0.217E-02
   31   0.887E+00 -0.475E+00 -0.196E-01  0.123E-01 -0.207E-02
   32   0.880E+00 -0.490E+00 -0.196E-01  0.122E-01 -0.198E-02
   33   0.872E+00 -0.505E+00 -0.196E-01  0.121E-01 -0.188E-02
   34   0.864E+00 -0.520E+00 -0.196E-01  0.120E-01 -0.178E-02
   35   0.856E+00 -0.535E+00 -0.196E-01  0.119E-01 -0.168E-02
   36   0.848E+00 -0.549E+00 -0.196E-01  0.117E-01 -0.157E-02
   37   0.839E+00 -0.563E+00 -0.196E-01  0.116E-01 -0.147E-02
   38   0.830E+00 -0.578E+00 -0.196E-01  0.115E-01 -0.136E-02
   39   0.821E+00 -0.592E+00 -0.196E-01  0.114E-01 -0.125E-02
   40   0.812E+00 -0.606E+00 -0.196E-01  0.112E-01 -0.114E-02
   41   0.803E+00 -0.619E+00 -0.153E-01  0.116E-01 -0.582E-03
   42   0.795E+00 -0.629E+00 -0.107E-01  0.121E-01 -0.289E-05
   43   0.787E+00 -0.635E+00 -0.107E-01  0.119E-01  0.311E-04
   44   0.780E+00 -0.641E+00 -0.107E-01  0.117E-01  0.650E-04
   45   0.772E+00 -0.647E+00 -0.107E-01  0.115E-01  0.990E-04
   46   0.765E+00 -0.653E+00 -0.107E-01  0.114E-01  0.133E-03
   47   0.757E+00 -0.658E+00 -0.107E-01  0.112E-01  0.167E-03
   48   0.750E+00 -0.664E+00 -0.107E-01  0.110E-01  0.201E-03
   49   0.742E+00 -0.669E+00 -0.107E-01  0.109E-01  0.234E-03
   50   0.734E+00 -0.675E+00 -0.107E-01  0.107E-01  0.268E-03
   51   0.726E+00 -0.680E+00 -0.107E-01  0.105E-01  0.301E-03
   52   0.719E+00 -0.686E+00 -0.107E-01  0.103E-01  0.335E-03
   53   0.711E+00 -0.691E+00 -0.107E-01  0.102E-01  0.368E-03
   54   0.703E+00 -0.696E+00 -0.107E-01  0.100E-01  0.401E-03
   55   0.695E+00 -0.701E+00 -0.107E-01  0.985E-02  0.435E-03
   56   0.686E+00 -0.706E+00 -0.107E-01  0.968E-02  0.467E-03
   57   0.678E+00 -0.711E+00 -0.107E-01  0.952E-02  0.500E-03
   58   0.670E+00 -0.716E+00 -0.107E-01  0.935E-02  0.533E-03
   59   0.662E+00 -0.721E+00 -0.107E-01  0.919E-02  0.565E-03
   60   0.653E+00 -0.726E+00 -0.107E-01  0.903E-02  0.597E-03
   61   0.645E+00 -0.731E+00 -0.107E-01  0.886E-02  0.629E-03
   62   0.636E+00 -0.736E+00 -0.107E-01  0.870E-02  0.661E-03
   63   0.628E+00 -0.740E+00 -0.107E-01  0.855E-02  0.693E-03
