  
 Model:
  LAYER     H(km)     Vp(km/s)     Vs(km/s)  Density     QA(inv)     QB(inv)
  135  -0.120E-01  0.227E+00  0.207E-01 -0.216E+00 -0.683E-06  0.412E-07  0.639E-04  0.327E-04
  136  -0.115E-01  0.219E+00  0.199E-01 -0.208E+00 -0.683E-06  0.370E-07  0.594E-04  0.304E-04
  137  -0.111E-01  0.211E+00  0.192E-01 -0.201E+00 -0.683E-06  0.334E-07  0.553E-04  0.283E-04
  138  -0.108E-01  0.204E+00  0.185E-01 -0.194E+00 -0.683E-06  0.301E-07  0.514E-04  0.264E-04
  139  -0.104E-01  0.196E+00  0.178E-01 -0.187E+00 -0.683E-06  0.271E-07  0.478E-04  0.245E-04
  140  -0.100E-01  0.189E+00  0.171E-01 -0.180E+00 -0.683E-06  0.245E-07  0.445E-04  0.228E-04
  141  -0.967E-02  0.182E+00  0.165E-01 -0.173E+00 -0.683E-06  0.221E-07  0.414E-04  0.212E-04
  142  -0.932E-02  0.176E+00  0.159E-01 -0.167E+00 -0.683E-06  0.200E-07  0.384E-04  0.198E-04
  143  -0.899E-02  0.170E+00  0.153E-01 -0.161E+00 -0.683E-06  0.181E-07  0.357E-04  0.184E-04
  144  -0.867E-02  0.163E+00  0.147E-01 -0.155E+00 -0.683E-06  0.165E-07  0.332E-04  0.171E-04
  145  -0.837E-02  0.158E+00  0.142E-01 -0.149E+00 -0.683E-06  0.150E-07  0.309E-04  0.159E-04
  146  -0.807E-02  0.152E+00  0.136E-01 -0.144E+00 -0.683E-06  0.136E-07  0.287E-04  0.148E-04
  147  -0.778E-02  0.146E+00  0.131E-01 -0.139E+00 -0.683E-06  0.124E-07  0.266E-04  0.137E-04
  148  -0.750E-02  0.141E+00  0.126E-01 -0.133E+00 -0.683E-06  0.113E-07  0.247E-04  0.128E-04
  149  -0.722E-02  0.136E+00  0.121E-01 -0.129E+00 -0.683E-06  0.104E-07  0.230E-04  0.119E-04
  150  -0.696E-02  0.131E+00  0.117E-01 -0.124E+00 -0.683E-06  0.954E-08  0.213E-04  0.110E-04
  151  -0.671E-02  0.126E+00  0.112E-01 -0.119E+00 -0.683E-06  0.879E-08  0.198E-04  0.102E-04
  152  -0.646E-02  0.122E+00  0.108E-01 -0.115E+00 -0.683E-06  0.812E-08  0.184E-04  0.951E-05
  153  -0.622E-02  0.117E+00  0.104E-01 -0.111E+00 -0.683E-06  0.752E-08  0.171E-04  0.883E-05
  154  -0.599E-02  0.113E+00  0.100E-01 -0.106E+00 -0.683E-06  0.699E-08  0.158E-04  0.820E-05
  155  -0.577E-02  0.109E+00  0.964E-02 -0.103E+00 -0.328E-06  0.545E-08  0.147E-04  0.756E-05
  156  -0.555E-02  0.105E+00  0.927E-02 -0.987E-01  0.000E+00  0.410E-08  0.136E-04  0.696E-05
  157  -0.535E-02  0.101E+00  0.893E-02 -0.950E-01  0.000E+00  0.367E-08  0.126E-04  0.646E-05
  158  -0.516E-02  0.976E-01  0.859E-02 -0.915E-01  0.000E+00  0.328E-08  0.117E-04  0.600E-05
  159  -0.497E-02  0.940E-01  0.827E-02 -0.881E-01  0.000E+00  0.293E-08  0.108E-04  0.557E-05
  160  -0.479E-02  0.905E-01  0.795E-02 -0.848E-01  0.000E+00  0.262E-08  0.100E-04  0.517E-05
  161  -0.462E-02  0.871E-01  0.765E-02 -0.816E-01  0.000E+00  0.235E-08  0.932E-05  0.479E-05
  162  -0.445E-02  0.839E-01  0.737E-02 -0.786E-01  0.000E+00  0.210E-08  0.865E-05  0.445E-05
  163  -0.429E-02  0.808E-01  0.709E-02 -0.756E-01  0.000E+00  0.188E-08  0.802E-05  0.413E-05
  164  -0.413E-02  0.778E-01  0.682E-02 -0.728E-01  0.000E+00  0.168E-08  0.744E-05  0.383E-05
  165  -0.398E-02  0.749E-01  0.656E-02 -0.701E-01  0.000E+00  0.150E-08  0.690E-05  0.355E-05
  166  -0.383E-02  0.721E-01  0.631E-02 -0.675E-01  0.000E+00  0.134E-08  0.640E-05  0.329E-05
  167  -0.369E-02  0.695E-01  0.607E-02 -0.649E-01  0.000E+00  0.120E-08  0.593E-05  0.305E-05
  168  -0.356E-02  0.669E-01  0.584E-02 -0.625E-01  0.000E+00  0.107E-08  0.550E-05  0.283E-05
  169  -0.343E-02  0.644E-01  0.562E-02 -0.601E-01  0.000E+00  0.961E-09  0.510E-05  0.263E-05
  170  -0.330E-02  0.620E-01  0.541E-02 -0.579E-01  0.000E+00  0.860E-09  0.472E-05  0.244E-05
  171  -0.318E-02  0.597E-01  0.520E-02 -0.557E-01  0.000E+00  0.769E-09  0.438E-05  0.226E-05
  172  -0.306E-02  0.574E-01  0.500E-02 -0.536E-01  0.000E+00  0.688E-09  0.406E-05  0.209E-05
  173  -0.295E-02  0.553E-01  0.481E-02 -0.516E-01  0.000E+00  0.615E-09  0.376E-05  0.194E-05
  174  -0.284E-02  0.532E-01  0.463E-02 -0.496E-01  0.000E+00  0.550E-09  0.348E-05  0.180E-05
  175  -0.273E-02  0.512E-01  0.445E-02 -0.477E-01  0.000E+00  0.492E-09  0.323E-05  0.167E-05
  176  -0.263E-02  0.493E-01  0.428E-02 -0.459E-01  0.000E+00  0.440E-09  0.299E-05  0.154E-05
  177  -0.254E-02  0.474E-01  0.412E-02 -0.442E-01  0.000E+00  0.394E-09  0.277E-05  0.143E-05
  178  -0.244E-02  0.457E-01  0.396E-02 -0.425E-01  0.000E+00  0.352E-09  0.257E-05  0.133E-05
  179  -0.235E-02  0.439E-01  0.381E-02 -0.409E-01  0.000E+00  0.315E-09  0.238E-05  0.123E-05
  180  -0.226E-02  0.423E-01  0.367E-02 -0.394E-01  0.000E+00  0.282E-09  0.220E-05  0.114E-05
  181  -0.218E-02  0.407E-01  0.353E-02 -0.379E-01  0.000E+00  0.252E-09  0.204E-05  0.105E-05
  182  -0.210E-02  0.392E-01  0.339E-02 -0.364E-01  0.000E+00  0.226E-09  0.189E-05  0.977E-06
  183  -0.202E-02  0.377E-01  0.326E-02 -0.350E-01  0.000E+00  0.202E-09  0.175E-05  0.905E-06
  184  -0.194E-02  0.363E-01  0.314E-02 -0.337E-01  0.000E+00  0.180E-09  0.162E-05  0.838E-06
  185  -0.187E-02  0.349E-01  0.302E-02 -0.324E-01  0.000E+00  0.161E-09  0.150E-05  0.776E-06
  186  -0.180E-02  0.336E-01  0.290E-02 -0.312E-01  0.000E+00  0.144E-09  0.139E-05  0.719E-06
  187  -0.173E-02  0.323E-01  0.279E-02 -0.300E-01  0.000E+00  0.129E-09  0.129E-05  0.666E-06
  188  -0.167E-02  0.311E-01  0.268E-02 -0.289E-01  0.000E+00  0.115E-09  0.119E-05  0.616E-06
  189  -0.161E-02  0.299E-01  0.258E-02 -0.278E-01  0.000E+00  0.103E-09  0.110E-05  0.571E-06
  190  -0.155E-02  0.288E-01  0.248E-02 -0.267E-01  0.000E+00  0.924E-10  0.102E-05  0.528E-06
  191  -0.149E-02  0.277E-01  0.239E-02 -0.257E-01  0.000E+00  0.826E-10  0.945E-06  0.489E-06
  192  -0.143E-02  0.266E-01  0.229E-02 -0.247E-01  0.000E+00  0.739E-10  0.874E-06  0.453E-06
  193  -0.138E-02  0.256E-01  0.221E-02 -0.238E-01  0.000E+00  0.661E-10  0.809E-06  0.419E-06
  194  -0.133E-02  0.246E-01  0.212E-02 -0.229E-01  0.000E+00  0.591E-10  0.749E-06  0.388E-06
  195  -0.128E-02  0.237E-01  0.204E-02 -0.220E-01  0.000E+00  0.529E-10  0.693E-06  0.359E-06
  196  -0.123E-02  0.228E-01  0.196E-02 -0.211E-01  0.000E+00  0.473E-10  0.641E-06  0.332E-06
  197  -0.118E-02  0.219E-01  0.189E-02 -0.203E-01  0.000E+00  0.423E-10  0.593E-06  0.308E-06
  198  -0.114E-02  0.211E-01  0.181E-02 -0.195E-01  0.000E+00  0.378E-10  0.549E-06  0.285E-06
  199  -0.109E-02  0.203E-01  0.174E-02 -0.188E-01  0.000E+00  0.339E-10  0.508E-06  0.263E-06
  200  -0.105E-02  0.195E-01  0.168E-02 -0.181E-01  0.000E+00  0.287E-09  0.625E-05  0.325E-05


                      RAYLEIGH WAVE      MODE #  0
        T = 0.2000E+02 C =    0.3586E+01 U   = 0.3004E+01
        AR= 0.6409E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DA      DC/DB      DC/DR
    1   0.704E+00  0.000E+00  0.100E+01  0.000E+00 -0.234E-01  0.841E-02  0.106E-01 -0.526E-02
    2   0.661E+00  0.123E+00  0.101E+01 -0.125E+00 -0.234E-01  0.794E-02  0.853E-02 -0.657E-02
    3   0.620E+00  0.239E+00  0.102E+01 -0.246E+00 -0.234E-01  0.751E-02  0.680E-02 -0.766E-02
    4   0.580E+00  0.350E+00  0.102E+01 -0.363E+00 -0.234E-01  0.710E-02  0.537E-02 -0.856E-02
    5   0.541E+00  0.455E+00  0.103E+01 -0.476E+00 -0.234E-01  0.673E-02  0.421E-02 -0.928E-02
    6   0.505E+00  0.555E+00  0.103E+01 -0.585E+00 -0.234E-01  0.638E-02  0.329E-02 -0.984E-02
    7   0.469E+00  0.650E+00  0.103E+01 -0.690E+00 -0.234E-01  0.605E-02  0.259E-02 -0.103E-01
    8   0.435E+00  0.740E+00  0.103E+01 -0.791E+00 -0.234E-01  0.575E-02  0.208E-02 -0.105E-01
    9   0.403E+00  0.825E+00  0.103E+01 -0.889E+00 -0.234E-01  0.546E-02  0.174E-02 -0.107E-01
   10   0.371E+00  0.906E+00  0.103E+01 -0.983E+00 -0.234E-01  0.520E-02  0.156E-02 -0.108E-01
   11   0.341E+00  0.983E+00  0.103E+01 -0.107E+01 -0.234E-01  0.496E-02  0.150E-02 -0.107E-01
   12   0.313E+00  0.106E+01  0.103E+01 -0.116E+01 -0.234E-01  0.473E-02  0.157E-02 -0.106E-01
   13   0.285E+00  0.112E+01  0.103E+01 -0.124E+01 -0.234E-01  0.452E-02  0.173E-02 -0.104E-01
   14   0.259E+00  0.119E+01  0.102E+01 -0.132E+01 -0.234E-01  0.432E-02  0.198E-02 -0.101E-01
   15   0.234E+00  0.125E+01  0.102E+01 -0.140E+01 -0.234E-01  0.414E-02  0.230E-02 -0.976E-02
   16   0.210E+00  0.131E+01  0.101E+01 -0.147E+01 -0.234E-01  0.397E-02  0.269E-02 -0.938E-02
   17   0.188E+00  0.136E+01  0.101E+01 -0.154E+01 -0.234E-01  0.382E-02  0.312E-02 -0.894E-02
   18   0.166E+00  0.141E+01  0.999E+00 -0.161E+01 -0.234E-01  0.368E-02  0.360E-02 -0.847E-02
   19   0.146E+00  0.146E+01  0.992E+00 -0.167E+01 -0.234E-01  0.354E-02  0.410E-02 -0.796E-02
   20   0.127E+00  0.151E+01  0.984E+00 -0.174E+01 -0.234E-01  0.342E-02  0.464E-02 -0.743E-02
   21   0.108E+00  0.155E+01  0.975E+00 -0.179E+01 -0.255E-01  0.322E-02  0.486E-02 -0.754E-02
   22   0.900E-01  0.159E+01  0.966E+00 -0.185E+01 -0.255E-01  0.311E-02  0.542E-02 -0.700E-02
   23   0.726E-01  0.163E+01  0.957E+00 -0.191E+01 -0.255E-01  0.301E-02  0.599E-02 -0.644E-02
   24   0.563E-01  0.167E+01  0.947E+00 -0.197E+01 -0.255E-01  0.291E-02  0.656E-02 -0.587E-02
   25   0.409E-01  0.170E+01  0.937E+00 -0.202E+01 -0.255E-01  0.283E-02  0.714E-02 -0.529E-02
   26   0.265E-01  0.173E+01  0.926E+00 -0.207E+01 -0.255E-01  0.275E-02  0.770E-02 -0.470E-02
   27   0.130E-01  0.176E+01  0.915E+00 -0.212E+01 -0.255E-01  0.268E-02  0.826E-02 -0.411E-02
   28   0.501E-03  0.179E+01  0.903E+00 -0.216E+01 -0.255E-01  0.261E-02  0.880E-02 -0.352E-02
   29  -0.111E-01  0.182E+01  0.891E+00 -0.220E+01 -0.255E-01  0.256E-02  0.932E-02 -0.293E-02
   30  -0.217E-01  0.184E+01  0.879E+00 -0.224E+01 -0.255E-01  0.251E-02  0.983E-02 -0.234E-02
   31  -0.314E-01  0.187E+01  0.866E+00 -0.228E+01 -0.255E-01  0.246E-02  0.103E-01 -0.176E-02
   32  -0.402E-01  0.189E+01  0.853E+00 -0.231E+01 -0.255E-01  0.243E-02  0.108E-01 -0.119E-02
   33  -0.481E-01  0.191E+01  0.840E+00 -0.234E+01 -0.255E-01  0.239E-02  0.112E-01 -0.628E-03
   34  -0.551E-01  0.193E+01  0.826E+00 -0.237E+01 -0.255E-01  0.237E-02  0.116E-01 -0.768E-04
   35  -0.612E-01  0.195E+01  0.813E+00 -0.239E+01 -0.255E-01  0.235E-02  0.120E-01  0.462E-03
   36  -0.665E-01  0.197E+01  0.799E+00 -0.242E+01 -0.255E-01  0.234E-02  0.123E-01  0.987E-03
   37  -0.708E-01  0.199E+01  0.785E+00 -0.244E+01 -0.255E-01  0.233E-02  0.126E-01  0.150E-02
   38  -0.742E-01  0.200E+01  0.770E+00 -0.245E+01 -0.255E-01  0.232E-02  0.129E-01  0.200E-02
   39  -0.767E-01  0.202E+01  0.756E+00 -0.247E+01 -0.255E-01  0.233E-02  0.132E-01  0.248E-02
   40  -0.784E-01  0.204E+01  0.741E+00 -0.248E+01 -0.255E-01  0.233E-02  0.134E-01  0.295E-02
   41  -0.791E-01  0.205E+01  0.727E+00 -0.249E+01 -0.188E-01  0.175E-02  0.115E-01  0.157E-02
   42  -0.833E-01  0.207E+01  0.714E+00 -0.250E+01 -0.133E-01  0.127E-02  0.100E-01  0.489E-03
   43  -0.905E-01  0.207E+01  0.703E+00 -0.251E+01 -0.133E-01  0.121E-02  0.103E-01  0.816E-03
   44  -0.970E-01  0.208E+01  0.692E+00 -0.252E+01 -0.133E-01  0.116E-02  0.105E-01  0.113E-02
   45  -0.103E+00  0.208E+01  0.680E+00 -0.253E+01 -0.133E-01  0.111E-02  0.107E-01  0.143E-02
   46  -0.108E+00  0.209E+01  0.668E+00 -0.253E+01 -0.133E-01  0.107E-02  0.109E-01  0.171E-02
   47  -0.113E+00  0.209E+01  0.657E+00 -0.254E+01 -0.133E-01  0.103E-02  0.111E-01  0.198E-02
   48  -0.118E+00  0.209E+01  0.645E+00 -0.254E+01 -0.133E-01  0.994E-03  0.112E-01  0.223E-02
   49  -0.122E+00  0.209E+01  0.633E+00 -0.254E+01 -0.133E-01  0.960E-03  0.113E-01  0.247E-02
   50  -0.125E+00  0.209E+01  0.621E+00 -0.254E+01 -0.133E-01  0.930E-03  0.114E-01  0.270E-02
   51  -0.128E+00  0.208E+01  0.609E+00 -0.254E+01 -0.133E-01  0.903E-03  0.114E-01  0.291E-02
   52  -0.130E+00  0.208E+01  0.597E+00 -0.253E+01 -0.133E-01  0.878E-03  0.114E-01  0.310E-02
   53  -0.132E+00  0.207E+01  0.585E+00 -0.253E+01 -0.133E-01  0.856E-03  0.115E-01  0.329E-02
   54  -0.134E+00  0.207E+01  0.573E+00 -0.252E+01 -0.133E-01  0.837E-03  0.114E-01  0.345E-02
   55  -0.135E+00  0.206E+01  0.561E+00 -0.251E+01 -0.133E-01  0.820E-03  0.114E-01  0.361E-02
   56  -0.135E+00  0.206E+01  0.549E+00 -0.250E+01 -0.133E-01  0.805E-03  0.114E-01  0.375E-02
   57  -0.135E+00  0.205E+01  0.538E+00 -0.249E+01 -0.133E-01  0.793E-03  0.113E-01  0.388E-02
   58  -0.135E+00  0.204E+01  0.526E+00 -0.247E+01 -0.133E-01  0.783E-03  0.112E-01  0.400E-02
   59  -0.134E+00  0.204E+01  0.514E+00 -0.246E+01 -0.133E-01  0.775E-03  0.111E-01  0.411E-02
   60  -0.133E+00  0.203E+01  0.502E+00 -0.244E+01 -0.133E-01  0.769E-03  0.110E-01  0.421E-02
   61  -0.131E+00  0.203E+01  0.491E+00 -0.243E+01 -0.133E-01  0.765E-03  0.109E-01  0.430E-02
   62  -0.129E+00  0.202E+01  0.479E+00 -0.241E+01 -0.133E-01  0.763E-03  0.107E-01  0.438E-02
   63  -0.126E+00  0.201E+01  0.468E+00 -0.239E+01 -0.133E-01  0.764E-03  0.106E-01  0.445E-02
   64  -0.123E+00  0.201E+01  0.457E+00 -0.237E+01 -0.133E-01  0.766E-03  0.104E-01  0.451E-02
   65  -0.120E+00  0.201E+01  0.445E+00 -0.234E+01 -0.133E-01  0.770E-03  0.103E-01  0.456E-02
   66  -0.116E+00  0.200E+01  0.434E+00 -0.232E+01 -0.133E-01  0.777E-03  0.101E-01  0.461E-02
   67  -0.112E+00  0.200E+01  0.424E+00 -0.229E+01 -0.133E-01  0.785E-03  0.993E-02  0.466E-02
   68  -0.107E+00  0.200E+01  0.413E+00 -0.227E+01 -0.133E-01  0.796E-03  0.975E-02  0.470E-02
   69  -0.102E+00  0.200E+01  0.402E+00 -0.224E+01 -0.133E-01  0.809E-03  0.957E-02  0.473E-02
   70  -0.961E-01  0.200E+01  0.392E+00 -0.221E+01 -0.133E-01  0.824E-03  0.939E-02  0.477E-02
   71  -0.899E-01  0.200E+01  0.382E+00 -0.218E+01 -0.558E-02  0.430E-03  0.720E-02  0.307E-02
   72  -0.881E-01  0.200E+01  0.374E+00 -0.215E+01 -0.153E-04  0.205E-03  0.573E-02  0.195E-02
   73  -0.895E-01  0.198E+01  0.368E+00 -0.212E+01 -0.153E-04  0.190E-03  0.569E-02  0.198E-02
   74  -0.907E-01  0.197E+01  0.361E+00 -0.209E+01 -0.153E-04  0.175E-03  0.565E-02  0.199E-02
   75  -0.918E-01  0.195E+01  0.355E+00 -0.207E+01 -0.153E-04  0.162E-03  0.559E-02  0.200E-02
   76  -0.927E-01  0.194E+01  0.349E+00 -0.204E+01 -0.153E-04  0.150E-03  0.553E-02  0.201E-02
   77  -0.935E-01  0.192E+01  0.343E+00 -0.201E+01 -0.153E-04  0.139E-03  0.546E-02  0.201E-02
   78  -0.941E-01  0.190E+01  0.336E+00 -0.198E+01 -0.153E-04  0.128E-03  0.538E-02  0.200E-02
   79  -0.946E-01  0.188E+01  0.330E+00 -0.196E+01 -0.153E-04  0.118E-03  0.530E-02  0.200E-02
   80  -0.949E-01  0.186E+01  0.324E+00 -0.193E+01 -0.153E-04  0.110E-03  0.522E-02  0.198E-02
   81  -0.951E-01  0.184E+01  0.318E+00 -0.190E+01 -0.153E-04  0.101E-03  0.512E-02  0.197E-02
   82  -0.953E-01  0.182E+01  0.312E+00 -0.187E+01 -0.153E-04  0.937E-04  0.503E-02  0.195E-02
   83  -0.953E-01  0.180E+01  0.306E+00 -0.184E+01 -0.153E-04  0.866E-04  0.493E-02  0.193E-02
   84  -0.952E-01  0.178E+01  0.300E+00 -0.181E+01 -0.153E-04  0.801E-04  0.483E-02  0.191E-02
   85  -0.951E-01  0.176E+01  0.295E+00 -0.178E+01 -0.153E-04  0.740E-04  0.473E-02  0.188E-02
   86  -0.948E-01  0.174E+01  0.289E+00 -0.176E+01 -0.153E-04  0.685E-04  0.463E-02  0.185E-02
   87  -0.945E-01  0.171E+01  0.283E+00 -0.173E+01 -0.153E-04  0.633E-04  0.452E-02  0.182E-02
   88  -0.941E-01  0.169E+01  0.278E+00 -0.170E+01 -0.153E-04  0.585E-04  0.442E-02  0.179E-02
   89  -0.936E-01  0.167E+01  0.272E+00 -0.167E+01 -0.153E-04  0.541E-04  0.431E-02  0.176E-02
   90  -0.931E-01  0.164E+01  0.267E+00 -0.164E+01 -0.153E-04  0.501E-04  0.420E-02  0.173E-02
   91  -0.925E-01  0.162E+01  0.262E+00 -0.161E+01 -0.153E-04  0.463E-04  0.409E-02  0.169E-02
   92  -0.919E-01  0.160E+01  0.256E+00 -0.159E+01 -0.153E-04  0.428E-04  0.398E-02  0.166E-02
   93  -0.912E-01  0.157E+01  0.251E+00 -0.156E+01 -0.153E-04  0.396E-04  0.387E-02  0.162E-02
   94  -0.904E-01  0.155E+01  0.246E+00 -0.153E+01 -0.153E-04  0.366E-04  0.377E-02  0.158E-02
   95  -0.896E-01  0.152E+01  0.241E+00 -0.150E+01 -0.153E-04  0.339E-04  0.366E-02  0.154E-02
   96  -0.888E-01  0.150E+01  0.236E+00 -0.148E+01 -0.153E-04  0.313E-04  0.356E-02  0.151E-02
   97  -0.880E-01  0.148E+01  0.231E+00 -0.145E+01 -0.153E-04  0.289E-04  0.345E-02  0.147E-02
   98  -0.871E-01  0.145E+01  0.227E+00 -0.142E+01 -0.153E-04  0.268E-04  0.335E-02  0.143E-02
   99  -0.861E-01  0.143E+01  0.222E+00 -0.140E+01 -0.153E-04  0.248E-04  0.325E-02  0.139E-02
  100  -0.852E-01  0.141E+01  0.217E+00 -0.137E+01 -0.153E-04  0.229E-04  0.315E-02  0.135E-02
  101  -0.842E-01  0.138E+01  0.213E+00 -0.135E+01 -0.153E-04  0.212E-04  0.305E-02  0.132E-02
  102  -0.832E-01  0.136E+01  0.208E+00 -0.132E+01 -0.153E-04  0.196E-04  0.295E-02  0.128E-02
  103  -0.822E-01  0.134E+01  0.204E+00 -0.130E+01 -0.153E-04  0.181E-04  0.285E-02  0.124E-02
  104  -0.812E-01  0.131E+01  0.200E+00 -0.127E+01 -0.153E-04  0.168E-04  0.276E-02  0.121E-02
  105  -0.801E-01  0.129E+01  0.195E+00 -0.125E+01 -0.153E-04  0.155E-04  0.267E-02  0.117E-02
  106  -0.790E-01  0.127E+01  0.191E+00 -0.122E+01 -0.153E-04  0.143E-04  0.258E-02  0.113E-02
  107  -0.780E-01  0.124E+01  0.187E+00 -0.120E+01 -0.153E-04  0.133E-04  0.249E-02  0.110E-02
  108  -0.769E-01  0.122E+01  0.183E+00 -0.117E+01 -0.153E-04  0.123E-04  0.241E-02  0.106E-02
  109  -0.758E-01  0.120E+01  0.179E+00 -0.115E+01 -0.153E-04  0.114E-04  0.232E-02  0.103E-02
  110  -0.747E-01  0.118E+01  0.175E+00 -0.113E+01 -0.153E-04  0.105E-04  0.224E-02  0.996E-03
  111  -0.736E-01  0.115E+01  0.171E+00 -0.111E+01 -0.153E-04  0.972E-05  0.216E-02  0.963E-03
  112  -0.725E-01  0.113E+01  0.168E+00 -0.108E+01 -0.153E-04  0.899E-05  0.208E-02  0.931E-03
  113  -0.714E-01  0.111E+01  0.164E+00 -0.106E+01 -0.153E-04  0.832E-05  0.201E-02  0.900E-03
  114  -0.702E-01  0.109E+01  0.160E+00 -0.104E+01 -0.153E-04  0.770E-05  0.194E-02  0.869E-03
  115  -0.691E-01  0.107E+01  0.157E+00 -0.102E+01 -0.153E-04  0.712E-05  0.186E-02  0.839E-03
  116  -0.680E-01  0.105E+01  0.153E+00 -0.998E+00 -0.153E-04  0.659E-05  0.180E-02  0.810E-03
  117  -0.669E-01  0.103E+01  0.150E+00 -0.978E+00 -0.153E-04  0.610E-05  0.173E-02  0.781E-03
  118  -0.658E-01  0.101E+01  0.146E+00 -0.957E+00 -0.153E-04  0.565E-05  0.166E-02  0.753E-03
  119  -0.647E-01  0.988E+00  0.143E+00 -0.937E+00 -0.153E-04  0.523E-05  0.160E-02  0.726E-03
  120  -0.636E-01  0.969E+00  0.140E+00 -0.918E+00 -0.153E-04  0.484E-05  0.154E-02  0.700E-03
  121  -0.625E-01  0.949E+00  0.137E+00 -0.899E+00 -0.153E-04  0.448E-05  0.148E-02  0.674E-03
  122  -0.614E-01  0.930E+00  0.134E+00 -0.880E+00 -0.153E-04  0.415E-05  0.142E-02  0.650E-03
  123  -0.604E-01  0.912E+00  0.131E+00 -0.861E+00 -0.153E-04  0.385E-05  0.137E-02  0.625E-03
  124  -0.593E-01  0.893E+00  0.128E+00 -0.843E+00 -0.153E-04  0.356E-05  0.131E-02  0.602E-03
  125  -0.582E-01  0.875E+00  0.125E+00 -0.825E+00 -0.153E-04  0.330E-05  0.126E-02  0.579E-03
  126  -0.572E-01  0.857E+00  0.122E+00 -0.807E+00 -0.153E-04  0.306E-05  0.121E-02  0.557E-03
  127  -0.561E-01  0.839E+00  0.119E+00 -0.790E+00 -0.153E-04  0.283E-05  0.116E-02  0.536E-03
  128  -0.551E-01  0.822E+00  0.116E+00 -0.773E+00 -0.153E-04  0.263E-05  0.112E-02  0.515E-03
  129  -0.541E-01  0.805E+00  0.114E+00 -0.756E+00 -0.153E-04  0.244E-05  0.107E-02  0.495E-03
  130  -0.531E-01  0.788E+00  0.111E+00 -0.740E+00 -0.153E-04  0.226E-05  0.103E-02  0.476E-03
  131  -0.521E-01  0.772E+00  0.109E+00 -0.724E+00 -0.153E-04  0.210E-05  0.988E-03  0.457E-03
  132  -0.511E-01  0.756E+00  0.106E+00 -0.708E+00 -0.153E-04  0.194E-05  0.947E-03  0.439E-03
  133  -0.501E-01  0.740E+00  0.104E+00 -0.692E+00 -0.153E-04  0.180E-05  0.908E-03  0.422E-03
  134  -0.491E-01  0.724E+00  0.101E+00 -0.677E+00 -0.153E-04  0.168E-05  0.871E-03  0.405E-03
  135  -0.482E-01  0.709E+00  0.989E-01 -0.662E+00 -0.153E-04  0.156E-05  0.835E-03  0.389E-03
  136  -0.472E-01  0.693E+00  0.966E-01 -0.648E+00 -0.153E-04  0.145E-05  0.800E-03  0.373E-03
  137  -0.463E-01  0.679E+00  0.943E-01 -0.633E+00 -0.153E-04  0.134E-05  0.767E-03  0.358E-03
  138  -0.454E-01  0.664E+00  0.921E-01 -0.619E+00 -0.153E-04  0.125E-05  0.734E-03  0.344E-03
  139  -0.444E-01  0.650E+00  0.899E-01 -0.605E+00 -0.153E-04  0.116E-05  0.703E-03  0.329E-03
  140  -0.435E-01  0.636E+00  0.878E-01 -0.592E+00 -0.153E-04  0.108E-05  0.674E-03  0.316E-03
  141  -0.427E-01  0.622E+00  0.857E-01 -0.579E+00 -0.153E-04  0.101E-05  0.645E-03  0.303E-03
  142  -0.418E-01  0.608E+00  0.837E-01 -0.566E+00 -0.153E-04  0.938E-06  0.618E-03  0.290E-03
  143  -0.409E-01  0.595E+00  0.817E-01 -0.553E+00 -0.153E-04  0.874E-06  0.591E-03  0.278E-03
  144  -0.401E-01  0.582E+00  0.798E-01 -0.540E+00 -0.153E-04  0.815E-06  0.566E-03  0.267E-03
  145  -0.392E-01  0.569E+00  0.779E-01 -0.528E+00 -0.153E-04  0.761E-06  0.541E-03  0.255E-03
  146  -0.384E-01  0.557E+00  0.760E-01 -0.516E+00 -0.153E-04  0.711E-06  0.518E-03  0.245E-03
  147  -0.376E-01  0.545E+00  0.742E-01 -0.504E+00 -0.153E-04  0.664E-06  0.496E-03  0.234E-03
  148  -0.368E-01  0.533E+00  0.725E-01 -0.493E+00 -0.153E-04  0.621E-06  0.474E-03  0.224E-03
  149  -0.360E-01  0.521E+00  0.707E-01 -0.482E+00 -0.153E-04  0.582E-06  0.453E-03  0.215E-03
  150  -0.352E-01  0.509E+00  0.690E-01 -0.470E+00 -0.153E-04  0.545E-06  0.434E-03  0.206E-03
  151  -0.344E-01  0.498E+00  0.674E-01 -0.460E+00 -0.153E-04  0.511E-06  0.414E-03  0.197E-03
  152  -0.337E-01  0.487E+00  0.658E-01 -0.449E+00 -0.153E-04  0.480E-06  0.396E-03  0.188E-03
  153  -0.329E-01  0.476E+00  0.642E-01 -0.439E+00 -0.153E-04  0.452E-06  0.379E-03  0.180E-03
  154  -0.322E-01  0.466E+00  0.626E-01 -0.428E+00 -0.153E-04  0.425E-06  0.362E-03  0.173E-03
  155  -0.315E-01  0.456E+00  0.611E-01 -0.418E+00 -0.747E-05  0.361E-06  0.345E-03  0.163E-03
  156  -0.308E-01  0.445E+00  0.597E-01 -0.409E+00  0.000E+00  0.302E-06  0.328E-03  0.155E-03
  157  -0.301E-01  0.435E+00  0.582E-01 -0.399E+00  0.000E+00  0.279E-06  0.314E-03  0.148E-03
