  
 Model:
  LAYER     H(km)       TA          TC          TF          TL          TN        Density     QA(inv)     QB(inv)
  192  -0.816E-04  0.110E-02  0.133E-03 -0.988E-03  0.000E+00  0.825E-09 -0.825E-09 -0.271E-08  0.407E-08  0.000E+00  0.205E-08
  193  -0.773E-04  0.105E-02  0.126E-03 -0.936E-03  0.000E+00  0.740E-09 -0.740E-09 -0.243E-08  0.365E-08  0.000E+00  0.184E-08
  194  -0.732E-04  0.991E-03  0.120E-03 -0.887E-03  0.000E+00  0.664E-09 -0.664E-09 -0.218E-08  0.328E-08  0.000E+00  0.165E-08
  195  -0.694E-04  0.939E-03  0.113E-03 -0.840E-03  0.000E+00  0.596E-09 -0.596E-09 -0.196E-08  0.294E-08  0.000E+00  0.148E-08
  196  -0.657E-04  0.889E-03  0.107E-03 -0.796E-03  0.000E+00  0.535E-09 -0.535E-09 -0.176E-08  0.264E-08  0.000E+00  0.133E-08
  197  -0.623E-04  0.843E-03  0.102E-03 -0.754E-03  0.000E+00  0.480E-09 -0.480E-09 -0.158E-08  0.237E-08  0.000E+00  0.120E-08
  198  -0.590E-04  0.798E-03  0.963E-04 -0.714E-03  0.000E+00  0.431E-09 -0.431E-09 -0.141E-08  0.213E-08  0.000E+00  0.107E-08
  199  -0.559E-04  0.756E-03  0.913E-04 -0.676E-03  0.000E+00  0.387E-09 -0.387E-09 -0.127E-08  0.191E-08  0.000E+00  0.963E-09
  200  -0.529E-04  0.716E-03  0.864E-04 -0.641E-03  0.000E+00  0.338E-08 -0.338E-08 -0.111E-07  0.167E-07  0.000E+00  0.841E-08


                      RAYLEIGH WAVE      MODE #  0
        T = 0.2500E+02 C =    0.3710E+01 U   = 0.3167E+01
        AR= 0.4281E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DAv     DC/DAh     DC/DN      DC/DBv     DC/DBh     DC/DR
    1   0.720E+00  0.000E+00  0.100E+01  0.000E+00 -0.213E-01  0.171E-02  0.109E-01 -0.106E-01  0.152E-01  0.000E+00 -0.931E-02
    2   0.654E+00  0.148E+00  0.101E+01 -0.168E+00 -0.213E-01  0.981E-03  0.107E-01 -0.728E-02  0.107E-01  0.000E+00 -0.118E-01
    3   0.592E+00  0.286E+00  0.102E+01 -0.328E+00 -0.213E-01  0.476E-03  0.104E-01 -0.457E-02  0.728E-02  0.000E+00 -0.137E-01
    4   0.533E+00  0.413E+00  0.103E+01 -0.480E+00 -0.213E-01  0.165E-03  0.993E-02 -0.239E-02  0.480E-02  0.000E+00 -0.150E-01
    5   0.478E+00  0.532E+00  0.103E+01 -0.625E+00 -0.213E-01  0.220E-04  0.939E-02 -0.694E-03  0.312E-02  0.000E+00 -0.158E-01
    6   0.426E+00  0.641E+00  0.103E+01 -0.763E+00 -0.213E-01  0.217E-04  0.878E-02  0.598E-03  0.210E-02  0.000E+00 -0.161E-01
    7   0.377E+00  0.743E+00  0.103E+01 -0.894E+00 -0.213E-01  0.141E-03  0.813E-02  0.154E-02  0.165E-02  0.000E+00 -0.161E-01
    8   0.331E+00  0.837E+00  0.103E+01 -0.102E+01 -0.213E-01  0.360E-03  0.743E-02  0.218E-02  0.167E-02  0.000E+00 -0.158E-01
    9   0.289E+00  0.924E+00  0.102E+01 -0.113E+01 -0.213E-01  0.658E-03  0.671E-02  0.257E-02  0.206E-02  0.000E+00 -0.151E-01
   10   0.250E+00  0.100E+01  0.102E+01 -0.124E+01 -0.213E-01  0.102E-02  0.597E-02  0.275E-02  0.276E-02  0.000E+00 -0.143E-01
   11   0.213E+00  0.108E+01  0.101E+01 -0.135E+01 -0.213E-01  0.143E-02  0.524E-02  0.276E-02  0.369E-02  0.000E+00 -0.133E-01
   12   0.180E+00  0.115E+01  0.994E+00 -0.144E+01 -0.213E-01  0.187E-02  0.452E-02  0.265E-02  0.479E-02  0.000E+00 -0.121E-01
   13   0.149E+00  0.121E+01  0.981E+00 -0.153E+01 -0.213E-01  0.232E-02  0.382E-02  0.243E-02  0.603E-02  0.000E+00 -0.108E-01
   14   0.121E+00  0.127E+01  0.967E+00 -0.162E+01 -0.213E-01  0.279E-02  0.315E-02  0.214E-02  0.734E-02  0.000E+00 -0.936E-02
   15   0.961E-01  0.133E+01  0.951E+00 -0.169E+01 -0.213E-01  0.324E-02  0.252E-02  0.180E-02  0.868E-02  0.000E+00 -0.789E-02
   16   0.739E-01  0.138E+01  0.933E+00 -0.176E+01 -0.213E-01  0.369E-02  0.194E-02  0.145E-02  0.100E-01  0.000E+00 -0.638E-02
   17   0.544E-01  0.143E+01  0.915E+00 -0.183E+01 -0.213E-01  0.410E-02  0.142E-02  0.110E-02  0.114E-01  0.000E+00 -0.485E-02
   18   0.376E-01  0.147E+01  0.896E+00 -0.188E+01 -0.213E-01  0.449E-02  0.956E-03  0.760E-03  0.127E-01  0.000E+00 -0.330E-02
   19   0.235E-01  0.152E+01  0.875E+00 -0.193E+01 -0.213E-01  0.484E-02  0.565E-03  0.458E-03  0.139E-01  0.000E+00 -0.177E-02
   20   0.122E-01  0.156E+01  0.854E+00 -0.198E+01 -0.213E-01  0.514E-02  0.249E-03  0.205E-03  0.150E-01  0.000E+00 -0.246E-03
   21   0.359E-02  0.160E+01  0.833E+00 -0.202E+01 -0.169E-01  0.440E-02 -0.927E-04 -0.848E-04  0.133E-01  0.000E+00 -0.149E-02
   22  -0.916E-02  0.164E+01  0.813E+00 -0.205E+01 -0.133E-01  0.386E-02 -0.514E-03 -0.517E-03  0.121E-01  0.000E+00 -0.250E-02
   23  -0.254E-01  0.168E+01  0.796E+00 -0.209E+01 -0.133E-01  0.413E-02 -0.966E-03 -0.100E-02  0.131E-01  0.000E+00 -0.141E-02
   24  -0.396E-01  0.171E+01  0.779E+00 -0.212E+01 -0.133E-01  0.436E-02 -0.136E-02 -0.145E-02  0.141E-01  0.000E+00 -0.370E-03
   25  -0.520E-01  0.174E+01  0.760E+00 -0.215E+01 -0.133E-01  0.456E-02 -0.170E-02 -0.185E-02  0.150E-01  0.000E+00  0.631E-03
   26  -0.625E-01  0.176E+01  0.742E+00 -0.217E+01 -0.133E-01  0.473E-02 -0.199E-02 -0.219E-02  0.157E-01  0.000E+00  0.158E-02
   27  -0.711E-01  0.178E+01  0.723E+00 -0.218E+01 -0.133E-01  0.486E-02 -0.222E-02 -0.248E-02  0.164E-01  0.000E+00  0.248E-02
   28  -0.780E-01  0.180E+01  0.704E+00 -0.219E+01 -0.133E-01  0.495E-02 -0.240E-02 -0.271E-02  0.169E-01  0.000E+00  0.333E-02
   29  -0.832E-01  0.182E+01  0.684E+00 -0.220E+01 -0.133E-01  0.501E-02 -0.252E-02 -0.287E-02  0.174E-01  0.000E+00  0.412E-02
   30  -0.867E-01  0.184E+01  0.665E+00 -0.220E+01 -0.133E-01  0.503E-02 -0.259E-02 -0.296E-02  0.177E-01  0.000E+00  0.486E-02
   31  -0.885E-01  0.185E+01  0.645E+00 -0.219E+01 -0.133E-01  0.501E-02 -0.261E-02 -0.299E-02  0.180E-01  0.000E+00  0.554E-02
   32  -0.886E-01  0.187E+01  0.625E+00 -0.218E+01 -0.133E-01  0.496E-02 -0.257E-02 -0.295E-02  0.182E-01  0.000E+00  0.618E-02
   33  -0.870E-01  0.188E+01  0.606E+00 -0.217E+01 -0.133E-01  0.487E-02 -0.249E-02 -0.284E-02  0.183E-01  0.000E+00  0.676E-02
   34  -0.838E-01  0.190E+01  0.587E+00 -0.215E+01 -0.133E-01  0.475E-02 -0.236E-02 -0.267E-02  0.183E-01  0.000E+00  0.731E-02
   35  -0.789E-01  0.191E+01  0.568E+00 -0.213E+01 -0.133E-01  0.459E-02 -0.218E-02 -0.245E-02  0.183E-01  0.000E+00  0.782E-02
   36  -0.724E-01  0.193E+01  0.549E+00 -0.210E+01 -0.550E-02  0.324E-02 -0.184E-02 -0.278E-02  0.140E-01  0.000E+00  0.444E-02
   37  -0.734E-01  0.194E+01  0.535E+00 -0.208E+01 -0.619E-04  0.248E-02 -0.173E-02 -0.340E-02  0.112E-01  0.000E+00  0.220E-02
   38  -0.802E-01  0.195E+01  0.523E+00 -0.206E+01 -0.619E-04  0.251E-02 -0.184E-02 -0.370E-02  0.114E-01  0.000E+00  0.250E-02
   39  -0.862E-01  0.195E+01  0.512E+00 -0.204E+01 -0.619E-04  0.252E-02 -0.193E-02 -0.396E-02  0.116E-01  0.000E+00  0.276E-02
   40  -0.915E-01  0.194E+01  0.500E+00 -0.201E+01 -0.619E-04  0.253E-02 -0.200E-02 -0.418E-02  0.117E-01  0.000E+00  0.299E-02
   41  -0.960E-01  0.193E+01  0.488E+00 -0.198E+01 -0.619E-04  0.252E-02 -0.205E-02 -0.436E-02  0.118E-01  0.000E+00  0.317E-02
   42  -0.999E-01  0.192E+01  0.477E+00 -0.195E+01 -0.619E-04  0.250E-02 -0.208E-02 -0.451E-02  0.117E-01  0.000E+00  0.333E-02
   43  -0.103E+00  0.191E+01  0.465E+00 -0.192E+01 -0.619E-04  0.247E-02 -0.210E-02 -0.462E-02  0.117E-01  0.000E+00  0.345E-02
   44  -0.106E+00  0.189E+01  0.453E+00 -0.189E+01 -0.619E-04  0.243E-02 -0.211E-02 -0.469E-02  0.116E-01  0.000E+00  0.354E-02
   45  -0.108E+00  0.187E+01  0.442E+00 -0.186E+01 -0.619E-04  0.239E-02 -0.210E-02 -0.474E-02  0.114E-01  0.000E+00  0.361E-02
   46  -0.110E+00  0.185E+01  0.431E+00 -0.182E+01 -0.619E-04  0.234E-02 -0.208E-02 -0.476E-02  0.112E-01  0.000E+00  0.365E-02
   47  -0.112E+00  0.182E+01  0.419E+00 -0.179E+01 -0.619E-04  0.229E-02 -0.206E-02 -0.476E-02  0.110E-01  0.000E+00  0.367E-02
   48  -0.113E+00  0.179E+01  0.408E+00 -0.175E+01 -0.619E-04  0.223E-02 -0.203E-02 -0.474E-02  0.108E-01  0.000E+00  0.367E-02
   49  -0.113E+00  0.177E+01  0.397E+00 -0.172E+01 -0.619E-04  0.217E-02 -0.199E-02 -0.469E-02  0.105E-01  0.000E+00  0.365E-02
   50  -0.114E+00  0.174E+01  0.387E+00 -0.168E+01 -0.619E-04  0.210E-02 -0.194E-02 -0.463E-02  0.102E-01  0.000E+00  0.362E-02
   51  -0.114E+00  0.171E+01  0.376E+00 -0.165E+01 -0.619E-04  0.203E-02 -0.189E-02 -0.456E-02  0.994E-02  0.000E+00  0.357E-02
   52  -0.114E+00  0.168E+01  0.365E+00 -0.161E+01 -0.619E-04  0.197E-02 -0.184E-02 -0.447E-02  0.964E-02  0.000E+00  0.351E-02
   53  -0.113E+00  0.165E+01  0.355E+00 -0.157E+01 -0.619E-04  0.190E-02 -0.179E-02 -0.437E-02  0.932E-02  0.000E+00  0.345E-02
   54  -0.113E+00  0.161E+01  0.345E+00 -0.154E+01 -0.619E-04  0.183E-02 -0.173E-02 -0.427E-02  0.900E-02  0.000E+00  0.337E-02
   55  -0.112E+00  0.158E+01  0.335E+00 -0.150E+01 -0.619E-04  0.176E-02 -0.167E-02 -0.415E-02  0.868E-02  0.000E+00  0.329E-02
   56  -0.111E+00  0.155E+01  0.325E+00 -0.146E+01 -0.619E-04  0.169E-02 -0.161E-02 -0.403E-02  0.835E-02  0.000E+00  0.320E-02
   57  -0.110E+00  0.151E+01  0.316E+00 -0.143E+01 -0.619E-04  0.162E-02 -0.155E-02 -0.391E-02  0.802E-02  0.000E+00  0.310E-02
   58  -0.109E+00  0.148E+01  0.307E+00 -0.139E+01 -0.619E-04  0.155E-02 -0.149E-02 -0.378E-02  0.770E-02  0.000E+00  0.301E-02
   59  -0.107E+00  0.145E+01  0.297E+00 -0.136E+01 -0.619E-04  0.148E-02 -0.143E-02 -0.365E-02  0.738E-02  0.000E+00  0.291E-02
   60  -0.106E+00  0.141E+01  0.288E+00 -0.132E+01 -0.619E-04  0.142E-02 -0.137E-02 -0.351E-02  0.706E-02  0.000E+00  0.280E-02
   61  -0.104E+00  0.138E+01  0.280E+00 -0.129E+01 -0.619E-04  0.135E-02 -0.131E-02 -0.338E-02  0.675E-02  0.000E+00  0.270E-02
   62  -0.103E+00  0.135E+01  0.271E+00 -0.125E+01 -0.619E-04  0.129E-02 -0.125E-02 -0.324E-02  0.645E-02  0.000E+00  0.260E-02
   63  -0.101E+00  0.131E+01  0.263E+00 -0.122E+01 -0.619E-04  0.123E-02 -0.119E-02 -0.311E-02  0.615E-02  0.000E+00  0.249E-02
   64  -0.992E-01  0.128E+01  0.255E+00 -0.118E+01 -0.619E-04  0.117E-02 -0.114E-02 -0.298E-02  0.586E-02  0.000E+00  0.239E-02
   65  -0.973E-01  0.125E+01  0.247E+00 -0.115E+01 -0.619E-04  0.111E-02 -0.108E-02 -0.285E-02  0.557E-02  0.000E+00  0.229E-02
   66  -0.954E-01  0.121E+01  0.239E+00 -0.112E+01 -0.619E-04  0.105E-02 -0.103E-02 -0.272E-02  0.530E-02  0.000E+00  0.219E-02
   67  -0.935E-01  0.118E+01  0.231E+00 -0.109E+01 -0.619E-04  0.100E-02 -0.979E-03 -0.260E-02  0.504E-02  0.000E+00  0.209E-02
   68  -0.915E-01  0.115E+01  0.224E+00 -0.106E+01 -0.619E-04  0.949E-03 -0.930E-03 -0.247E-02  0.478E-02  0.000E+00  0.200E-02
   69  -0.896E-01  0.112E+01  0.217E+00 -0.103E+01 -0.619E-04  0.899E-03 -0.882E-03 -0.235E-02  0.453E-02  0.000E+00  0.190E-02
   70  -0.875E-01  0.109E+01  0.210E+00 -0.996E+00 -0.619E-04  0.851E-03 -0.835E-03 -0.224E-02  0.430E-02  0.000E+00  0.181E-02
   71  -0.855E-01  0.106E+01  0.203E+00 -0.967E+00 -0.619E-04  0.805E-03 -0.791E-03 -0.213E-02  0.407E-02  0.000E+00  0.173E-02
   72  -0.835E-01  0.103E+01  0.197E+00 -0.939E+00 -0.619E-04  0.760E-03 -0.748E-03 -0.202E-02  0.385E-02  0.000E+00  0.164E-02
   73  -0.815E-01  0.100E+01  0.190E+00 -0.911E+00 -0.619E-04  0.718E-03 -0.707E-03 -0.191E-02  0.364E-02  0.000E+00  0.156E-02
   74  -0.794E-01  0.972E+00  0.184E+00 -0.883E+00 -0.619E-04  0.678E-03 -0.668E-03 -0.181E-02  0.344E-02  0.000E+00  0.148E-02
   75  -0.774E-01  0.945E+00  0.178E+00 -0.856E+00 -0.619E-04  0.639E-03 -0.630E-03 -0.171E-02  0.325E-02  0.000E+00  0.140E-02
   76  -0.754E-01  0.917E+00  0.172E+00 -0.830E+00 -0.619E-04  0.602E-03 -0.594E-03 -0.162E-02  0.307E-02  0.000E+00  0.133E-02
   77  -0.733E-01  0.891E+00  0.166E+00 -0.805E+00 -0.619E-04  0.567E-03 -0.559E-03 -0.153E-02  0.290E-02  0.000E+00  0.126E-02
   78  -0.713E-01  0.865E+00  0.161E+00 -0.780E+00 -0.322E-04  0.532E-03 -0.525E-03 -0.144E-02  0.272E-02  0.000E+00  0.118E-02
   79  -0.694E-01  0.840E+00  0.156E+00 -0.755E+00 -0.429E-05  0.499E-03 -0.494E-03 -0.136E-02  0.255E-02  0.000E+00  0.110E-02
   80  -0.676E-01  0.814E+00  0.150E+00 -0.732E+00 -0.429E-05  0.470E-03 -0.465E-03 -0.128E-02  0.241E-02  0.000E+00  0.104E-02
   81  -0.658E-01  0.790E+00  0.145E+00 -0.709E+00 -0.429E-05  0.442E-03 -0.438E-03 -0.121E-02  0.227E-02  0.000E+00  0.982E-03
   82  -0.640E-01  0.766E+00  0.141E+00 -0.686E+00 -0.429E-05  0.416E-03 -0.412E-03 -0.114E-02  0.213E-02  0.000E+00  0.927E-03
   83  -0.623E-01  0.742E+00  0.136E+00 -0.665E+00 -0.429E-05  0.391E-03 -0.388E-03 -0.108E-02  0.201E-02  0.000E+00  0.874E-03
   84  -0.605E-01  0.719E+00  0.131E+00 -0.643E+00 -0.429E-05  0.367E-03 -0.365E-03 -0.101E-02  0.189E-02  0.000E+00  0.824E-03
   85  -0.588E-01  0.697E+00  0.127E+00 -0.623E+00 -0.429E-05  0.345E-03 -0.343E-03 -0.956E-03  0.177E-02  0.000E+00  0.776E-03
   86  -0.572E-01  0.675E+00  0.123E+00 -0.603E+00 -0.429E-05  0.324E-03 -0.322E-03 -0.900E-03  0.167E-02  0.000E+00  0.731E-03
   87  -0.556E-01  0.654E+00  0.118E+00 -0.583E+00 -0.429E-05  0.304E-03 -0.302E-03 -0.847E-03  0.157E-02  0.000E+00  0.688E-03
   88  -0.540E-01  0.633E+00  0.114E+00 -0.564E+00 -0.429E-05  0.286E-03 -0.284E-03 -0.797E-03  0.147E-02  0.000E+00  0.647E-03
   89  -0.524E-01  0.613E+00  0.110E+00 -0.546E+00 -0.429E-05  0.268E-03 -0.266E-03 -0.749E-03  0.138E-02  0.000E+00  0.609E-03
   90  -0.508E-01  0.593E+00  0.107E+00 -0.528E+00 -0.429E-05  0.251E-03 -0.250E-03 -0.704E-03  0.129E-02  0.000E+00  0.572E-03
   91  -0.493E-01  0.574E+00  0.103E+00 -0.511E+00 -0.429E-05  0.236E-03 -0.234E-03 -0.661E-03  0.121E-02  0.000E+00  0.538E-03
   92  -0.479E-01  0.556E+00  0.994E-01 -0.494E+00 -0.429E-05  0.221E-03 -0.220E-03 -0.621E-03  0.114E-02  0.000E+00  0.505E-03
   93  -0.464E-01  0.538E+00  0.960E-01 -0.478E+00 -0.429E-05  0.207E-03 -0.206E-03 -0.583E-03  0.107E-02  0.000E+00  0.474E-03
   94  -0.450E-01  0.520E+00  0.927E-01 -0.462E+00 -0.429E-05  0.194E-03 -0.193E-03 -0.547E-03  0.999E-03  0.000E+00  0.445E-03
   95  -0.436E-01  0.503E+00  0.895E-01 -0.447E+00 -0.429E-05  0.181E-03 -0.181E-03 -0.513E-03  0.935E-03  0.000E+00  0.417E-03
   96  -0.423E-01  0.487E+00  0.864E-01 -0.432E+00 -0.429E-05  0.170E-03 -0.169E-03 -0.481E-03  0.876E-03  0.000E+00  0.391E-03
   97  -0.410E-01  0.471E+00  0.833E-01 -0.417E+00 -0.429E-05  0.159E-03 -0.158E-03 -0.451E-03  0.820E-03  0.000E+00  0.367E-03
   98  -0.397E-01  0.455E+00  0.804E-01 -0.403E+00 -0.429E-05  0.149E-03 -0.148E-03 -0.423E-03  0.767E-03  0.000E+00  0.344E-03
   99  -0.385E-01  0.440E+00  0.776E-01 -0.390E+00 -0.429E-05  0.139E-03 -0.139E-03 -0.396E-03  0.717E-03  0.000E+00  0.322E-03
  100  -0.373E-01  0.425E+00  0.749E-01 -0.377E+00 -0.429E-05  0.130E-03 -0.130E-03 -0.371E-03  0.671E-03  0.000E+00  0.302E-03
  101  -0.361E-01  0.411E+00  0.722E-01 -0.364E+00 -0.429E-05  0.122E-03 -0.121E-03 -0.347E-03  0.627E-03  0.000E+00  0.283E-03
  102  -0.349E-01  0.397E+00  0.697E-01 -0.352E+00 -0.429E-05  0.114E-03 -0.113E-03 -0.325E-03  0.586E-03  0.000E+00  0.265E-03
  103  -0.338E-01  0.384E+00  0.672E-01 -0.340E+00 -0.429E-05  0.106E-03 -0.106E-03 -0.304E-03  0.548E-03  0.000E+00  0.248E-03
  104  -0.327E-01  0.371E+00  0.649E-01 -0.328E+00 -0.429E-05  0.992E-04 -0.989E-04 -0.284E-03  0.512E-03  0.000E+00  0.232E-03
  105  -0.317E-01  0.359E+00  0.626E-01 -0.317E+00 -0.429E-05  0.926E-04 -0.924E-04 -0.266E-03  0.478E-03  0.000E+00  0.217E-03
  106  -0.306E-01  0.346E+00  0.603E-01 -0.306E+00 -0.429E-05  0.865E-04 -0.863E-04 -0.248E-03  0.447E-03  0.000E+00  0.203E-03
  107  -0.296E-01  0.335E+00  0.582E-01 -0.296E+00 -0.429E-05  0.807E-04 -0.805E-04 -0.232E-03  0.417E-03  0.000E+00  0.189E-03
  108  -0.286E-01  0.323E+00  0.561E-01 -0.285E+00 -0.429E-05  0.754E-04 -0.752E-04 -0.217E-03  0.389E-03  0.000E+00  0.177E-03
  109  -0.277E-01  0.312E+00  0.541E-01 -0.276E+00 -0.429E-05  0.703E-04 -0.701E-04 -0.202E-03  0.363E-03  0.000E+00  0.165E-03
  110  -0.268E-01  0.302E+00  0.522E-01 -0.266E+00 -0.429E-05  0.656E-04 -0.654E-04 -0.189E-03  0.339E-03  0.000E+00  0.155E-03
  111  -0.259E-01  0.291E+00  0.503E-01 -0.257E+00 -0.429E-05  0.612E-04 -0.610E-04 -0.176E-03  0.316E-03  0.000E+00  0.144E-03
  112  -0.250E-01  0.281E+00  0.485E-01 -0.248E+00 -0.429E-05  0.570E-04 -0.569E-04 -0.165E-03  0.295E-03  0.000E+00  0.135E-03
  113  -0.241E-01  0.272E+00  0.467E-01 -0.239E+00 -0.429E-05  0.531E-04 -0.530E-04 -0.153E-03  0.275E-03  0.000E+00  0.126E-03
  114  -0.233E-01  0.262E+00  0.450E-01 -0.231E+00 -0.429E-05  0.495E-04 -0.494E-04 -0.143E-03  0.256E-03  0.000E+00  0.117E-03
  115  -0.225E-01  0.253E+00  0.434E-01 -0.223E+00 -0.429E-05  0.461E-04 -0.460E-04 -0.133E-03  0.239E-03  0.000E+00  0.110E-03
  116  -0.217E-01  0.245E+00  0.418E-01 -0.215E+00 -0.429E-05  0.429E-04 -0.429E-04 -0.124E-03  0.223E-03  0.000E+00  0.102E-03
  117  -0.210E-01  0.236E+00  0.403E-01 -0.207E+00 -0.429E-05  0.400E-04 -0.399E-04 -0.116E-03  0.208E-03  0.000E+00  0.955E-04
  118  -0.202E-01  0.228E+00  0.389E-01 -0.200E+00 -0.429E-05  0.372E-04 -0.371E-04 -0.107E-03  0.193E-03  0.000E+00  0.891E-04
  119  -0.195E-01  0.220E+00  0.375E-01 -0.193E+00 -0.429E-05  0.346E-04 -0.345E-04 -0.999E-04  0.180E-03  0.000E+00  0.831E-04
  120  -0.188E-01  0.213E+00  0.361E-01 -0.186E+00 -0.429E-05  0.322E-04 -0.321E-04 -0.929E-04  0.168E-03  0.000E+00  0.775E-04
  121  -0.181E-01  0.206E+00  0.348E-01 -0.179E+00 -0.201E-05  0.299E-04 -0.298E-04 -0.880E-04  0.156E-03  0.000E+00  0.713E-04
  122  -0.175E-01  0.198E+00  0.335E-01 -0.173E+00  0.851E-07  0.278E-04 -0.278E-04 -0.834E-04  0.144E-03  0.000E+00  0.655E-04
  123  -0.169E-01  0.192E+00  0.323E-01 -0.167E+00  0.851E-07  0.259E-04 -0.258E-04 -0.778E-04  0.134E-03  0.000E+00  0.610E-04
  124  -0.163E-01  0.185E+00  0.312E-01 -0.161E+00  0.851E-07  0.241E-04 -0.241E-04 -0.725E-04  0.125E-03  0.000E+00  0.569E-04
  125  -0.158E-01  0.178E+00  0.300E-01 -0.155E+00  0.851E-07  0.224E-04 -0.224E-04 -0.675E-04  0.117E-03  0.000E+00  0.530E-04
  126  -0.152E-01  0.172E+00  0.290E-01 -0.150E+00  0.851E-07  0.209E-04 -0.209E-04 -0.629E-04  0.109E-03  0.000E+00  0.494E-04
  127  -0.147E-01  0.166E+00  0.279E-01 -0.144E+00  0.851E-07  0.194E-04 -0.194E-04 -0.586E-04  0.101E-03  0.000E+00  0.460E-04
  128  -0.142E-01  0.160E+00  0.269E-01 -0.139E+00  0.851E-07  0.181E-04 -0.181E-04 -0.546E-04  0.941E-04  0.000E+00  0.429E-04
  129  -0.137E-01  0.154E+00  0.259E-01 -0.134E+00  0.851E-07  0.168E-04 -0.168E-04 -0.508E-04  0.876E-04  0.000E+00  0.399E-04
  130  -0.132E-01  0.149E+00  0.250E-01 -0.129E+00  0.851E-07  0.157E-04 -0.156E-04 -0.473E-04  0.815E-04  0.000E+00  0.372E-04
  131  -0.128E-01  0.144E+00  0.241E-01 -0.125E+00  0.851E-07  0.146E-04 -0.146E-04 -0.440E-04  0.758E-04  0.000E+00  0.346E-04
  132  -0.123E-01  0.139E+00  0.232E-01 -0.120E+00  0.851E-07  0.135E-04 -0.135E-04 -0.410E-04  0.706E-04  0.000E+00  0.322E-04
  133  -0.119E-01  0.134E+00  0.224E-01 -0.116E+00  0.851E-07  0.126E-04 -0.126E-04 -0.382E-04  0.656E-04  0.000E+00  0.300E-04
  134  -0.115E-01  0.129E+00  0.216E-01 -0.112E+00  0.851E-07  0.117E-04 -0.117E-04 -0.355E-04  0.611E-04  0.000E+00  0.279E-04
  135  -0.111E-01  0.124E+00  0.208E-01 -0.108E+00  0.851E-07  0.109E-04 -0.109E-04 -0.330E-04  0.568E-04  0.000E+00  0.260E-04
  136  -0.107E-01  0.120E+00  0.200E-01 -0.104E+00  0.851E-07  0.101E-04 -0.101E-04 -0.307E-04  0.528E-04  0.000E+00  0.242E-04
  137  -0.103E-01  0.116E+00  0.193E-01 -0.100E+00  0.851E-07  0.942E-05 -0.941E-05 -0.286E-04  0.491E-04  0.000E+00  0.225E-04
  138  -0.994E-02  0.111E+00  0.186E-01 -0.965E-01  0.851E-07  0.876E-05 -0.875E-05 -0.266E-04  0.457E-04  0.000E+00  0.209E-04
  139  -0.959E-02  0.107E+00  0.179E-01 -0.930E-01  0.851E-07  0.814E-05 -0.813E-05 -0.247E-04  0.425E-04  0.000E+00  0.194E-04
  140  -0.925E-02  0.104E+00  0.173E-01 -0.896E-01  0.851E-07  0.756E-05 -0.756E-05 -0.230E-04  0.395E-04  0.000E+00  0.181E-04
  141  -0.893E-02  0.999E-01  0.166E-01 -0.864E-01  0.851E-07  0.703E-05 -0.703E-05 -0.214E-04  0.367E-04  0.000E+00  0.168E-04
  142  -0.861E-02  0.963E-01  0.160E-01 -0.832E-01  0.851E-07  0.653E-05 -0.653E-05 -0.199E-04  0.341E-04  0.000E+00  0.156E-04
  143  -0.831E-02  0.928E-01  0.154E-01 -0.802E-01  0.851E-07  0.607E-05 -0.607E-05 -0.185E-04  0.317E-04  0.000E+00  0.145E-04
  144  -0.801E-02  0.895E-01  0.149E-01 -0.773E-01  0.851E-07  0.564E-05 -0.564E-05 -0.172E-04  0.295E-04  0.000E+00  0.135E-04
  145  -0.773E-02  0.862E-01  0.143E-01 -0.745E-01  0.851E-07  0.524E-05 -0.524E-05 -0.160E-04  0.274E-04  0.000E+00  0.126E-04
  146  -0.745E-02  0.831E-01  0.138E-01 -0.718E-01  0.851E-07  0.487E-05 -0.487E-05 -0.149E-04  0.255E-04  0.000E+00  0.117E-04
  147  -0.719E-02  0.801E-01  0.133E-01 -0.692E-01  0.851E-07  0.452E-05 -0.452E-05 -0.138E-04  0.236E-04  0.000E+00  0.109E-04
  148  -0.693E-02  0.772E-01  0.128E-01 -0.666E-01  0.851E-07  0.420E-05 -0.420E-05 -0.128E-04  0.220E-04  0.000E+00  0.101E-04
  149  -0.668E-02  0.744E-01  0.123E-01 -0.642E-01  0.851E-07  0.390E-05 -0.390E-05 -0.119E-04  0.204E-04  0.000E+00  0.938E-05
  150  -0.644E-02  0.717E-01  0.119E-01 -0.618E-01  0.851E-07  0.362E-05 -0.362E-05 -0.111E-04  0.190E-04  0.000E+00  0.871E-05
  151  -0.621E-02  0.691E-01  0.115E-01 -0.596E-01  0.851E-07  0.337E-05 -0.337E-05 -0.103E-04  0.176E-04  0.000E+00  0.809E-05
  152  -0.599E-02  0.666E-01  0.110E-01 -0.574E-01  0.851E-07  0.313E-05 -0.313E-05 -0.958E-05  0.164E-04  0.000E+00  0.752E-05
  153  -0.578E-02  0.642E-01  0.106E-01 -0.553E-01  0.851E-07  0.290E-05 -0.290E-05 -0.890E-05  0.152E-04  0.000E+00  0.699E-05
  154  -0.557E-02  0.618E-01  0.102E-01 -0.533E-01  0.851E-07  0.270E-05 -0.270E-05 -0.827E-05  0.141E-04  0.000E+00  0.649E-05
