


                  RAYLEIGH WAVE      MODE #  0

                         PERIOD          PHASE VEL
              3471    0.3469716222     3.1709583920
              3472    0.3470451176     3.1709583920
              3473    0.3471186441     3.1709583920
              3474    0.3471922017     3.1709583920
              3475    0.3472657906     3.1709583920
              3476    0.3473394106     3.1709583920
              3477    0.3474130619     3.1709583920
              3478    0.3474867444     3.1709583920
              3479    0.3475604582     3.1709583920
              3480    0.3476342033     3.1709583920
              3481    0.3477079796     3.1709583920
              3482    0.3477817873     3.1709583920
              3483    0.3478556263     3.1709583920
              3484    0.3479294967     3.1709583920
              3485    0.3480033985     3.1709583920
              3486    0.3480773316     3.1709583920
              3487    0.3481512962     3.1709583920
              3488    0.3482252922     3.1709583920
              3489    0.3482993197     3.1709583920
              3490    0.3483733787     3.1709583920
              3491    0.3484474692     3.1709583920
              3492    0.3485215912     3.1709583920
              3493    0.3485957447     3.1709583920
              3494    0.3486699298     3.1709583920
              3495    0.3487441464     3.1709583920
              3496    0.3488183947     3.1709583920
              3497    0.3488926746     3.1709583920
              3498    0.3489669862     3.1709583920
              3499    0.3490413294     3.1709583920
              3500    0.3491157042     3.1709583920
              3501    0.3491901108     3.1709583920
              3502    0.3492645491     3.1709583920
              3503    0.3493390192     3.1709583920
              3504    0.3494135210     3.1709583920
              3505    0.3494880546     3.1709583920
              3506    0.3495626200     3.1709583920
              3507    0.3496372172     3.1709583920
              3508    0.3497118463     3.1709583920
              3509    0.3497865073     3.1709583920
              3510    0.3498612001     3.1709583920
              3511    0.3499359248     3.1709583920
              3512    0.3500106815     3.1709583920
              3513    0.3500854701     3.1709583920
              3514    0.3501602907     3.1709583920
              3515    0.3502351432     3.1709583920
              3516    0.3503100278     3.1709583920
              3517    0.3503849444     3.1709583920
              3518    0.3504598930     3.1709583920
              3519    0.3505348738     3.1709583920
              3520    0.3506098866     3.1709583920
              3521    0.3506849315     3.1709583920
              3522    0.3507600086     3.1709583920
              3523    0.3508351178     3.1709583920
              3524    0.3509102592     3.1709583920
              3525    0.3509854327     3.1709583920
              3526    0.3510606385     3.1709583920
              3527    0.3511358766     3.1709583920
              3528    0.3512111468     3.1709583920
              3529    0.3512864494     3.1709583920
              3530    0.3513617843     3.1709583920
              3531    0.3514371514     3.1709583920
              3532    0.3515125510     3.1709583920
              3533    0.3515879828     3.1709583920
              3534    0.3516634471     3.1709583920
              3535    0.3517389438     3.1709583920
              3536    0.3518144728     3.1709583920
              3537    0.3518900344     3.1709583920
              3538    0.3519656284     3.1709583920
              3539    0.3520412548     3.1709583920
              3540    0.3521169138     3.1709583920
              3541    0.3521926053     3.1709583920
              3542    0.3522683294     3.1709583920
              3543    0.3523440860     3.1709583920
              3544    0.3524198752     3.1709583920
              3545    0.3524956971     3.1709583920
              3546    0.3525715515     3.1709583920
              3547    0.3526474387     3.1709583920
              3548    0.3527233584     3.1709583920
              3549    0.3527993109     3.1709583920
              3550    0.3528752961     3.1709583920
              3551    0.3529513141     3.1709583920
              3552    0.3530273648     3.1709583920
              3553    0.3531034483     3.1709583920
              3554    0.3531795646     3.1709583920
              3555    0.3532557137     3.1709583920
              3556    0.3533318956     3.1709583920
              3557    0.3534081104     3.1709583920
              3558    0.3534843581     3.1709583920
              3559    0.3535606388     3.1709583920
              3560    0.3536369523     3.1709583920
              3561    0.3537132988     3.1709583920
              3562    0.3537896783     3.1709583920
              3563    0.3538660907     3.1709583920
              3564    0.3539425362     3.1709583920
              3565    0.3540190147     3.1709583920
              3566    0.3540955263     3.1709583920
              3567    0.3541720709     3.1709583920
              3568    0.3542486486     3.1709583920
              3569    0.3543252595     3.1709583920
              3570    0.3544019035     3.1709583920
              3571    0.3544785807     3.1709583920
              3572    0.3545552911     3.1709583920
              3573    0.3546320346     3.1709583920
              3574    0.3547088114     3.1709583920
              3575    0.3547856215     3.1709583920
              3576    0.3548624648     3.1709583920
              3577    0.3549393414     3.1709583920
              3578    0.3550162514     3.1709583920
              3579    0.3550931946     3.1709583920
              3580    0.3551701713     3.1709583920
              3581    0.3552471813     3.1709583920
              3582    0.3553242247     3.1709583920
              3583    0.3554013015     3.1709583920
              3584    0.3554784118     3.1709583920
              3585    0.3555555556     3.1709583920
              3586    0.3556327328     3.1709583920
              3587    0.3557099436     3.1709583920
              3588    0.3557871878     3.1709583920
              3589    0.3558644657     3.1709583920
              3590    0.3559417771     3.1709583920
              3591    0.3560191221     3.1709583920
              3592    0.3560965008     3.1709583920
              3593    0.3561739130     3.1709583920
              3594    0.3562513590     3.1709583920
              3595    0.3563288386     3.1709583920
              3596    0.3564063520     3.1709583920
              3597    0.3564838990     3.1709583920
              3598    0.3565614799     3.1709583920
              3599    0.3566390945     3.1709583920
              3600    0.3567167429     3.1709583920
              3601    0.3567944251     3.1709583920
              3602    0.3568721411     3.1709583920
              3603    0.3569498911     3.1709583920
              3604    0.3570276749     3.1709583920
              3605    0.3571054926     3.1709583920
              3606    0.3571833442     3.1709583920
              3607    0.3572612298     3.1709583920
              3608    0.3573391494     3.1709583920
              3609    0.3574171030     3.1709583920
              3610    0.3574950906     3.1709583920
              3611    0.3575731122     3.1709583920
              3612    0.3576511679     3.1709583920
              3613    0.3577292576     3.1709583920
              3614    0.3578073815     3.1709583920
              3615    0.3578855395     3.1709583920
              3616    0.3579637317     3.1709583920
              3617    0.3580419580     3.1709583920
              3618    0.3581202186     3.1709583920
              3619    0.3581985133     3.1709583920
              3620    0.3582768423     3.1709583920
              3621    0.3583552056     3.1709583920
              3622    0.3584336032     3.1709583920
              3623    0.3585120350     3.1709583920
              3624    0.3585905012     3.1709583920
              3625    0.3586690018     3.1709583920
              3626    0.3587475367     3.1709583920
              3627    0.3588261060     3.1709583920
              3628    0.3589047097     3.1709583920
              3629    0.3589833479     3.1709583920
              3630    0.3590620206     3.1709583920
              3631    0.3591407278     3.1709583920
              3632    0.3592194694     3.1709583920
              3633    0.3592982456     3.1709583920
              3634    0.3593770564     3.1709583920
              3635    0.3594559017     3.1709583920
              3636    0.3595347817     3.1709583920
              3637    0.3596136962     3.1709583920
              3638    0.3596926454     3.1709583920
              3639    0.3597716293     3.1709583920
              3640    0.3598506479     3.1709583920
              3641    0.3599297012     3.1709583920
              3642    0.3600087893     3.1709583920
              3643    0.3600879121     3.1709583920
              3644    0.3601670697     3.1709583920
              3645    0.3602462621     3.1709583920
              3646    0.3603254893     3.1709583920
              3647    0.3604047514     3.1709583920
              3648    0.3604840484     3.1709583920
              3649    0.3605633803     3.1709583920
              3650    0.3606427471     3.1709583920
              3651    0.3607221488     3.1709583920
              3652    0.3608015856     3.1709583920
              3653    0.3608810573     3.1709583920
              3654    0.3609605640     3.1709583920
              3655    0.3610401058     3.1709583920
              3656    0.3611196826     3.1709583920
              3657    0.3611992945     3.1709583920
              3658    0.3612789416     3.1709583920
              3659    0.3613586237     3.1709583920
              3660    0.3614383411     3.1709583920
              3661    0.3615180936     3.1709583920
              3662    0.3615978813     3.1709583920
              3663    0.3616777042     3.1709583920
              3664    0.3617575624     3.1709583920
              3665    0.3618374558     3.1709583920
              3666    0.3619173846     3.1709583920
              3667    0.3619973487     3.1709583920
              3668    0.3620773481     3.1709583920
              3669    0.3621573828     3.1709583920
              3670    0.3622374530     3.1709583920
              3671    0.3623175586     3.1709583920
              3672    0.3623976996     3.1709583920
              3673    0.3624778761     3.1709583920
              3674    0.3625580881     3.1709583920
              3675    0.3626383355     3.1709583920
              3676    0.3627186186     3.1709583920
              3677    0.3627989371     3.1709583920
              3678    0.3628792913     3.1709583920
              3679    0.3629596810     3.1709583920
              3680    0.3630401064     3.1709583920
              3681    0.3631205674     3.1709583920
              3682    0.3632010641     3.1709583920
              3683    0.3632815965     3.1709583920
              3684    0.3633621646     3.1709583920
              3685    0.3634427684     3.1709583920
              3686    0.3635234080     3.1709583920
              3687    0.3636040834     3.1709583920
              3688    0.3636847947     3.1709583920
              3689    0.3637655417     3.1709583920
              3690    0.3638463247     3.1709583920
              3691    0.3639271435     3.1709583920
              3692    0.3640079982     3.1709583920
              3693    0.3640888889     3.1709583920
              3694    0.3641698155     3.1709583920
              3695    0.3642507781     3.1709583920
              3696    0.3643317767     3.1709583920
              3697    0.3644128114     3.1709583920
              3698    0.3644938821     3.1709583920
              3699    0.3645749889     3.1709583920
              3700    0.3646561318     3.1709583920
              3701    0.3647373108     3.1709583920
              3702    0.3648185259     3.1709583920
              3703    0.3648997773     3.1709583920
              3704    0.3649810648     3.1709583920
              3705    0.3650623886     3.1709583920
              3706    0.3651437486     3.1709583920
              3707    0.3652251449     3.1709583920
              3708    0.3653065775     3.1709583920
              3709    0.3653880464     3.1709583920
              3710    0.3654695516     3.1709583920
              3711    0.3655510933     3.1709583920
              3712    0.3656326713     3.1709583920
              3713    0.3657142857     3.1709583920
              3714    0.3657959366     3.1709583920
              3715    0.3658776239     3.1709583920
              3716    0.3659593478     3.1709583920
              3717    0.3660411081     3.1709583920
              3718    0.3661229050     3.1709583920
              3719    0.3662047385     3.1709583920
              3720    0.3662866085     3.1709583920
              3721    0.3663685152     3.1709583920
              3722    0.3664504585     3.1709583920
              3723    0.3665324385     3.1709583920
              3724    0.3666144551     3.1709583920
              3725    0.3666965085     3.1709583920
              3726    0.3667785986     3.1709583920
              3727    0.3668607255     3.1709583920
              3728    0.3669428891     3.1709583920
              3729    0.3670250896     3.1709583920
              3730    0.3671073269     3.1709583920
              3731    0.3671896011     3.1709583920
              3732    0.3672719121     3.1709583920
              3733    0.3673542601     3.1709583920
              3734    0.3674366450     3.1709583920
              3735    0.3675190668     3.1709583920
              3736    0.3676015257     3.1709583920
              3737    0.3676840215     3.1709583920
              3738    0.3677665544     3.1709583920
              3739    0.3678491244     3.1709583920
              3740    0.3679317314     3.1709583920
              3741    0.3680143756     3.1709583920
              3742    0.3680970568     3.1709583920
              3743    0.3681797753     3.1709583920
              3744    0.3682625309     3.1709583920
              3745    0.3683453237     3.1709583920
              3746    0.3684281538     3.1709583920
              3747    0.3685110211     3.1709583920
              3748    0.3685939258     3.1709583920
              3749    0.3686768677     3.1709583920
              3750    0.3687598470     3.1709583920
              3751    0.3688428636     3.1709583920
              3752    0.3689259176     3.1709583920
              3753    0.3690090090     3.1709583920
              3754    0.3690921379     3.1709583920
              3755    0.3691753042     3.1709583920
              3756    0.3692585080     3.1709583920
              3757    0.3693417493     3.1709583920
              3758    0.3694250282     3.1709583920
              3759    0.3695083446     3.1709583920
              3760    0.3695916986     3.1709583920
              3761    0.3696750903     3.1709583920
              3762    0.3697585195     3.1709583920
              3763    0.3698419865     3.1709583920
              3764    0.3699254911     3.1709583920
              3765    0.3700090334     3.1709583920
              3766    0.3700926135     3.1709583920
              3767    0.3701762314     3.1709583920
              3768    0.3702598870     3.1709583920
              3769    0.3703435805     3.1709583920
              3770    0.3704273118     3.1709583920
              3771    0.3705110810     3.1709583920
              3772    0.3705948880     3.1709583920
              3773    0.3706787330     3.1709583920
              3774    0.3707626160     3.1709583920
              3775    0.3708465369     3.1709583920
              3776    0.3709304958     3.1709583920
              3777    0.3710144928     3.1709583920
              3778    0.3710985277     3.1709583920
              3779    0.3711826008     3.1709583920
              3780    0.3712667120     3.1709583920
              3781    0.3713508613     3.1709583920
              3782    0.3714350487     3.1709583920
              3783    0.3715192744     3.1709583920
              3784    0.3716035382     3.1709583920
              3785    0.3716878403     3.1709583920
              3786    0.3717721806     3.1709583920
              3787    0.3718565592     3.1709583920
              3788    0.3719409762     3.1709583920
              3789    0.3720254314     3.1709583920
              3790    0.3721099251     3.1709583920
              3791    0.3721944571     3.1709583920
              3792    0.3722790275     3.1709583920
              3793    0.3723636364     3.1709583920
              3794    0.3724482837     3.1709583920
              3795    0.3725329695     3.1709583920
              3796    0.3726176939     3.1709583920
              3797    0.3727024568     3.1709583920
              3798    0.3727872582     3.1709583920
              3799    0.3728720983     3.1709583920
              3800    0.3729569770     3.1709583920
              3801    0.3730418944     3.1709583920
              3802    0.3731268504     3.1709583920
              3803    0.3732118451     3.1709583920
              3804    0.3732968786     3.1709583920
              3805    0.3733819508     3.1709583920
              3806    0.3734670618     3.1709583920
              3807    0.3735522116     3.1709583920
              3808    0.3736374002     3.1709583920
              3809    0.3737226277     3.1709583920
              3810    0.3738078941     3.1709583920
              3811    0.3738931995     3.1709583920
              3812    0.3739785437     3.1709583920
              3813    0.3740639269     3.1709583920
              3814    0.3741493492     3.1709583920
              3815    0.3742348104     3.1709583920
              3816    0.3743203107     3.1709583920
              3817    0.3744058501     3.1709583920
              3818    0.3744914286     3.1709583920
              3819    0.3745770462     3.1709583920
              3820    0.3746627029     3.1709583920
              3821    0.3747483989     3.1709583920
              3822    0.3748341341     3.1709583920
              3823    0.3749199085     3.1709583920
              3824    0.3750057221     3.1709583920
              3825    0.3750915751     3.1709583920
              3826    0.3751774674     3.1709583920
              3827    0.3752633990     3.1709583920
              3828    0.3753493700     3.1709583920
              3829    0.3754353804     3.1709583920
              3830    0.3755214302     3.1709583920
              3831    0.3756075195     3.1709583920
              3832    0.3756936482     3.1709583920
              3833    0.3757798165     3.1709583920
              3834    0.3758660243     3.1709583920
              3835    0.3759522717     3.1709583920
              3836    0.3760385586     3.1709583920
              3837    0.3761248852     3.1709583920
              3838    0.3762112514     3.1709583920
              3839    0.3762976573     3.1709583920
              3840    0.3763841029     3.1709583920
              3841    0.3764705882     3.1709583920
              3842    0.3765571133     3.1709583920
              3843    0.3766436782     3.1709583920
              3844    0.3767302828     3.1709583920
              3845    0.3768169273     3.1709583920
              3846    0.3769036117     3.1709583920
              3847    0.3769903359     3.1709583920
              3848    0.3770771001     3.1709583920
              3849    0.3771639042     3.1709583920
              3850    0.3772507483     3.1709583920
              3851    0.3773376324     3.1709583920
              3852    0.3774245566     3.1709583920
              3853    0.3775115207     3.1709583920
              3854    0.3775985250     3.1709583920
              3855    0.3776855694     3.1709583920
              3856    0.3777726539     3.1709583920
              3857    0.3778597786     3.1709583920
              3858    0.3779469435     3.1709583920
              3859    0.3780341486     3.1709583920
              3860    0.3781213940     3.1709583920
              3861    0.3782086796     3.1709583920
              3862    0.3782960055     3.1709583920
              3863    0.3783833718     3.1709583920
              3864    0.3784707785     3.1709583920
              3865    0.3785582255     3.1709583920
              3866    0.3786457130     3.1709583920
              3867    0.3787332409     3.1709583920
              3868    0.3788208092     3.1709583920
              3869    0.3789084181     3.1709583920
              3870    0.3789960675     3.1709583920
              3871    0.3790837575     3.1709583920
              3872    0.3791714881     3.1709583920
              3873    0.3792592593     3.1709583920
              3874    0.3793470711     3.1709583920
              3875    0.3794349236     3.1709583920
              3876    0.3795228168     3.1709583920
              3877    0.3796107507     3.1709583920
              3878    0.3796987254     3.1709583920
              3879    0.3797867408     3.1709583920
              3880    0.3798747971     3.1709583920
              3881    0.3799628942     3.1709583920
              3882    0.3800510322     3.1709583920
              3883    0.3801392111     3.1709583920
              3884    0.3802274310     3.1709583920
              3885    0.3803156917     3.1709583920
              3886    0.3804039935     3.1709583920
              3887    0.3804923363     3.1709583920
              3888    0.3805807201     3.1709583920
              3889    0.3806691450     3.1709583920
              3890    0.3807576110     3.1709583920
              3891    0.3808461181     3.1709583920
              3892    0.3809346664     3.1709583920
              3893    0.3810232558     3.1709583920
              3894    0.3811118865     3.1709583920
              3895    0.3812005584     3.1709583920
              3896    0.3812892716     3.1709583920
              3897    0.3813780261     3.1709583920
              3898    0.3814668219     3.1709583920
              3899    0.3815556591     3.1709583920
              3900    0.3816445376     3.1709583920
              3901    0.3817334576     3.1709583920
              3902    0.3818224190     3.1709583920
              3903    0.3819114219     3.1709583920
              3904    0.3820004663     3.1709583920
              3905    0.3820895522     3.1709583920
              3906    0.3821786797     3.1709583920
              3907    0.3822678488     3.1709583920
              3908    0.3823570595     3.1709583920
              3909    0.3824463119     3.1709583920
              3910    0.3825356059     3.1709583920
              3911    0.3826249416     3.1709583920
              3912    0.3827143191     3.1709583920
              3913    0.3828037383     3.1709583920
              3914    0.3828931993     3.1709583920
              3915    0.3829827022     3.1709583920
              3916    0.3830722469     3.1709583920
              3917    0.3831618335     3.1709583920
              3918    0.3832514620     3.1709583920
              3919    0.3833411324     3.1709583920
              3920    0.3834308448     3.1709583920
              3921    0.3835205993     3.1709583920
              3922    0.3836103957     3.1709583920
              3923    0.3837002342     3.1709583920
              3924    0.3837901148     3.1709583920
              3925    0.3838800375     3.1709583920
              3926    0.3839700023     3.1709583920
              3927    0.3840600094     3.1709583920
              3928    0.3841500586     3.1709583920
              3929    0.3842401501     3.1709583920
              3930    0.3843302838     3.1709583920
              3931    0.3844204599     3.1709583920
              3932    0.3845106782     3.1709583920
              3933    0.3846009390     3.1709583920
              3934    0.3846912421     3.1709583920
              3935    0.3847815876     3.1709583920
              3936    0.3848719756     3.1709583920
              3937    0.3849624060     3.1709583920
              3938    0.3850528790     3.1709583920
              3939    0.3851433945     3.1709583920
              3940    0.3852339525     3.1709583920
              3941    0.3853245532     3.1709583920
              3942    0.3854151964     3.1709583920
              3943    0.3855058824     3.1709583920
              3944    0.3855966110     3.1709583920
              3945    0.3856873823     3.1709583920
              3946    0.3857781964     3.1709583920
              3947    0.3858690532     3.1709583920
              3948    0.3859599529     3.1709583920
              3949    0.3860508954     3.1709583920
              3950    0.3861418807     3.1709583920
              3951    0.3862329090     3.1709583920
              3952    0.3863239802     3.1709583920
              3953    0.3864150943     3.1709583920
              3954    0.3865062515     3.1709583920
              3955    0.3865974516     3.1709583920
              3956    0.3866886948     3.1709583920
              3957    0.3867799811     3.1709583920
              3958    0.3868713105     3.1709583920
              3959    0.3869626830     3.1709583920
              3960    0.3870540987     3.1709583920
              3961    0.3871455577     3.1709583920
              3962    0.3872370598     3.1709583920
              3963    0.3873286052     3.1709583920
              3964    0.3874201939     3.1709583920
              3965    0.3875118259     3.1709583920
              3966    0.3876035013     3.1709583920
              3967    0.3876952201     3.1709583920
              3968    0.3877869822     3.1709583920
              3969    0.3878787879     3.1709583920
              3970    0.3879706370     3.1709583920
              3971    0.3880625296     3.1709583920
              3972    0.3881544658     3.1709583920
              3973    0.3882464455     3.1709583920
              3974    0.3883384688     3.1709583920
              3975    0.3884305358     3.1709583920
              3976    0.3885226464     3.1709583920
              3977    0.3886148008     3.1709583920
              3978    0.3887069988     3.1709583920
              3979    0.3887992406     3.1709583920
              3980    0.3888915262     3.1709583920
              3981    0.3889838557     3.1709583920
              3982    0.3890762289     3.1709583920
              3983    0.3891686461     3.1709583920
              3984    0.3892611072     3.1709583920
              3985    0.3893536122     3.1709583920
              3986    0.3894461612     3.1709583920
              3987    0.3895387542     3.1709583920
              3988    0.3896313912     3.1709583920
              3989    0.3897240723     3.1709583920
              3990    0.3898167975     3.1709583920
              3991    0.3899095669     3.1709583920
              3992    0.3900023804     3.1709583920
              3993    0.3900952381     3.1709583920
              3994    0.3901881400     3.1709583920
              3995    0.3902810862     3.1709583920
              3996    0.3903740767     3.1709583920
              3997    0.3904671115     3.1709583920
              3998    0.3905601907     3.1709583920
              3999    0.3906533143     3.1709583920
              4000    0.3907464822     3.1709583920
              4001    0.3908396947     3.1709583920
              4002    0.3909329516     3.1709583920
              4003    0.3910262530     3.1709583920
              4004    0.3911195989     3.1709583920
              4005    0.3912129895     3.1709583920
              4006    0.3913064246     3.1709583920
              4007    0.3913999044     3.1709583920
              4008    0.3914934289     3.1709583920
              4009    0.3915869981     3.1709583920
              4010    0.3916806120     3.1709583920
              4011    0.3917742707     3.1709583920
              4012    0.3918679742     3.1709583920
              4013    0.3919617225     3.1709583920
              4014    0.3920555157     3.1709583920
              4015    0.3921493538     3.1709583920
              4016    0.3922432368     3.1709583920
              4017    0.3923371648     3.1709583920
              4018    0.3924311377     3.1709583920
              4019    0.3925251557     3.1709583920
              4020    0.3926192188     3.1709583920
              4021    0.3927133269     3.1709583920
              4022    0.3928074802     3.1709583920
              4023    0.3929016787     3.1709583920
              4024    0.3929959223     3.1709583920
              4025    0.3930902111     3.1709583920
              4026    0.3931845452     3.1709583920
              4027    0.3932789246     3.1709583920
              4028    0.3933733493     3.1709583920
              4029    0.3934678194     3.1709583920
              4030    0.3935623349     3.1709583920
              4031    0.3936568957     3.1709583920
              4032    0.3937515020     3.1709583920
              4033    0.3938461538     3.1709583920
              4034    0.3939408512     3.1709583920
              4035    0.3940355940     3.1709583920
              4036    0.3941303825     3.1709583920
              4037    0.3942252166     3.1709583920
              4038    0.3943200963     3.1709583920
              4039    0.3944150217     3.1709583920
              4040    0.3945099928     3.1709583920
              4041    0.3946050096     3.1709583920
              4042    0.3947000723     3.1709583920
              4043    0.3947951807     3.1709583920
              4044    0.3948903350     3.1709583920
              4045    0.3949855352     3.1709583920
              4046    0.3950807813     3.1709583920
              4047    0.3951760733     3.1709583920
              4048    0.3952714113     3.1709583920
              4049    0.3953667954     3.1709583920
              4050    0.3954622254     3.1709583920
              4051    0.3955577016     3.1709583920
              4052    0.3956532239     3.1709583920
              4053    0.3957487923     3.1709583920
              4054    0.3958444069     3.1709583920
              4055    0.3959400677     3.1709583920
              4056    0.3960357747     3.1709583920
              4057    0.3961315280     3.1709583920
              4058    0.3962273277     3.1709583920
              4059    0.3963231737     3.1709583920
              4060    0.3964190661     3.1709583920
              4061    0.3965150048     3.1709583920
              4062    0.3966109901     3.1709583920
              4063    0.3967070218     3.1709583920
              4064    0.3968031000     3.1709583920
              4065    0.3968992248     3.1709583920
              4066    0.3969953962     3.1709583920
              4067    0.3970916142     3.1709583920
              4068    0.3971878788     3.1709583920
              4069    0.3972841901     3.1709583920
              4070    0.3973805481     3.1709583920
              4071    0.3974769529     3.1709583920
              4072    0.3975734045     3.1709583920
              4073    0.3976699029     3.1709583920
              4074    0.3977664482     3.1709583920
              4075    0.3978630403     3.1709583920
              4076    0.3979596794     3.1709583920
              4077    0.3980563654     3.1709583920
              4078    0.3981530984     3.1709583920
              4079    0.3982498785     3.1709583920
              4080    0.3983467056     3.1709583920
              4081    0.3984435798     3.1709583920
              4082    0.3985405011     3.1709583920
              4083    0.3986374696     3.1709583920
              4084    0.3987344853     3.1709583920
              4085    0.3988315482     3.1709583920
              4086    0.3989286584     3.1709583920
              4087    0.3990258159     3.1709583920
              4088    0.3991230207     3.1709583920
              4089    0.3992202729     3.1709583920
              4090    0.3993175725     3.1709583920
              4091    0.3994149196     3.1709583920
              4092    0.3995123141     3.1709583920
              4093    0.3996097561     3.1709583920
              4094    0.3997072457     3.1709583920
              4095    0.3998047828     3.1709583920
              4096    0.3999023676     3.1709583920
              4097    0.4000000000     3.1709583920
              4098    0.4000976801     3.1709583920
              4099    0.4001954079     3.1709583920
              4100    0.4002931835     3.1709583920
              4101    0.4003910068     3.1709583920
              4102    0.4004888780     3.1709583920
              4103    0.4005867971     3.1709583920
              4104    0.4006847640     3.1709583920
              4105    0.4007827789     3.1709583920
              4106    0.4008808417     3.1709583920
              4107    0.4009789525     3.1709583920
              4108    0.4010771114     3.1709583920
              4109    0.4011753183     3.1709583920
              4110    0.4012735734     3.1709583920
              4111    0.4013718765     3.1709583920
              4112    0.4014702279     3.1709583920
              4113    0.4015686275     3.1709583920
              4114    0.4016670753     3.1709583920
              4115    0.4017655714     3.1709583920
              4116    0.4018641158     3.1709583920
              4117    0.4019627085     3.1709583920
              4118    0.4020613497     3.1709583920
              4119    0.4021600393     3.1709583920
              4120    0.4022587773     3.1709583920
              4121    0.4023575639     3.1709583920
              4122    0.4024563989     3.1709583920
              4123    0.4025552826     3.1709583920
              4124    0.4026542148     3.1709583920
              4125    0.4027531957     3.1709583920
              4126    0.4028522252     3.1709583920
              4127    0.4029513035     3.1709583920
              4128    0.4030504305     3.1709583920
              4129    0.4031496063     3.1709583920
              4130    0.4032488309     3.1709583920
              4131    0.4033481044     3.1709583920
              4132    0.4034474267     3.1709583920
              4133    0.4035467980     3.1709583920
              4134    0.4036462183     3.1709583920
              4135    0.4037456875     3.1709583920
              4136    0.4038452058     3.1709583920
              4137    0.4039447732     3.1709583920
              4138    0.4040443896     3.1709583920
              4139    0.4041440553     3.1709583920
              4140    0.4042437700     3.1709583920
              4141    0.4043435341     3.1709583920
              4142    0.4044433473     3.1709583920
              4143    0.4045432099     3.1709583920
              4144    0.4046431218     3.1709583920
              4145    0.4047430830     3.1709583920
              4146    0.4048430936     3.1709583920
              4147    0.4049431537     3.1709583920
              4148    0.4050432633     3.1709583920
              4149    0.4051434224     3.1709583920
              4150    0.4052436310     3.1709583920
              4151    0.4053438892     3.1709583920
              4152    0.4054441970     3.1709583920
              4153    0.4055445545     3.1709583920
              4154    0.4056449616     3.1709583920
              4155    0.4057454185     3.1709583920
              4156    0.4058459252     3.1709583920
              4157    0.4059464817     3.1709583920
              4158    0.4060470880     3.1709583920
              4159    0.4061477442     3.1709583920
              4160    0.4062484503     3.1709583920
              4161    0.4063492063     3.1709583920
              4162    0.4064500124     3.1709583920
              4163    0.4065508685     3.1709583920
              4164    0.4066517746     3.1709583920
              4165    0.4067527309     3.1709583920
              4166    0.4068537373     3.1709583920
              4167    0.4069547938     3.1709583920
              4168    0.4070559006     3.1709583920
              4169    0.4071570577     3.1709583920
              4170    0.4072582650     3.1709583920
              4171    0.4073595226     3.1709583920
              4172    0.4074608306     3.1709583920
              4173    0.4075621891     3.1709583920
              4174    0.4076635979     3.1709583920
              4175    0.4077650572     3.1709583920
              4176    0.4078665671     3.1709583920
              4177    0.4079681275     3.1709583920
              4178    0.4080697385     3.1709583920
              4179    0.4081714001     3.1709583920
              4180    0.4082731124     3.1709583920
              4181    0.4083748754     3.1709583920
              4182    0.4084766891     3.1709583920
              4183    0.4085785536     3.1709583920
              4184    0.4086804689     3.1709583920
              4185    0.4087824351     3.1709583920
              4186    0.4088844522     3.1709583920
              4187    0.4089865202     3.1709583920
              4188    0.4090886392     3.1709583920
              4189    0.4091908092     3.1709583920
              4190    0.4092930302     3.1709583920
              4191    0.4093953023     3.1709583920
              4192    0.4094976256     3.1709583920
              4193    0.4096000000     3.1709583920
              4194    0.4097024256     3.1709583920
              4195    0.4098049025     3.1709583920
              4196    0.4099074306     3.1709583920
              4197    0.4100100100     3.1709583920
              4198    0.4101126408     3.1709583920
              4199    0.4102153230     3.1709583920
              4200    0.4103180566     3.1709583920
              4201    0.4104208417     3.1709583920
              4202    0.4105236783     3.1709583920
              4203    0.4106265664     3.1709583920
              4204    0.4107295061     3.1709583920
              4205    0.4108324975     3.1709583920
              4206    0.4109355405     3.1709583920
              4207    0.4110386352     3.1709583920
              4208    0.4111417817     3.1709583920
              4209    0.4112449799     3.1709583920
              4210    0.4113482300     3.1709583920
              4211    0.4114515319     3.1709583920
              4212    0.4115548857     3.1709583920
              4213    0.4116582915     3.1709583920
              4214    0.4117617492     3.1709583920
              4215    0.4118652589     3.1709583920
              4216    0.4119688207     3.1709583920
              4217    0.4120724346     3.1709583920
              4218    0.4121761006     3.1709583920
              4219    0.4122798188     3.1709583920
              4220    0.4123835892     3.1709583920
              4221    0.4124874119     3.1709583920
              4222    0.4125912868     3.1709583920
              4223    0.4126952141     3.1709583920
              4224    0.4127991938     3.1709583920
              4225    0.4129032258     3.1709583920
              4226    0.4130073103     3.1709583920
              4227    0.4131114473     3.1709583920
              4228    0.4132156368     3.1709583920
              4229    0.4133198789     3.1709583920
              4230    0.4134241736     3.1709583920
              4231    0.4135285209     3.1709583920
              4232    0.4136329210     3.1709583920
              4233    0.4137373737     3.1709583920
              4234    0.4138418793     3.1709583920
              4235    0.4139464376     3.1709583920
              4236    0.4140510488     3.1709583920
              4237    0.4141557128     3.1709583920
              4238    0.4142604298     3.1709583920
              4239    0.4143651998     3.1709583920
              4240    0.4144700228     3.1709583920
              4241    0.4145748988     3.1709583920
              4242    0.4146798279     3.1709583920
              4243    0.4147848101     3.1709583920
              4244    0.4148898455     3.1709583920
              4245    0.4149949341     3.1709583920
